TYPE DE DOCUMENT;Categ_Docs;desc_lot;Libellé du document;min;max;Différence en jours;Nombre d'indices;Indices utilisés
DAF;docs écris;Revêtements de sols et murs durs;PROTECTIONS HORIZONTALES.pdf;10/03/2023;10/03/2023;0;1.0;A
DAF;docs écris;Revêtements de sols et murs durs;PROTECTIONS VERTICALES.pdf;10/03/2023;10/03/2023;0;1.0;A
DAF;docs écris;Revêtements de sols et murs durs;RESINE HIMFRANCE HIMFLOOR DS 7000N (paliers quadruplex, escalier chambord et jardins d'hiver).pdf;03/03/2023;27/02/2024;361;2.0;A, B
DAF;docs écris;Revêtements de sols et murs durs;RM16).pdf;03/03/2023;03/03/2023;0;1.0;A
DAF;docs écris;Revêtements de sols et murs durs;SOUS COUCHE D'ISOLATION PHONIQUE SIPLAST ASSOUR CHAPE +.pdf;07/03/2023;16/11/2023;254;2.0;A, B
DAF;docs écris;Revêtements de sols et murs durs;SOUS-COUCHE ACOUSTIQUE CHAPE FLOTTANTE KRAIBURG RELASTEC DAMTEC WAVE 3D (fitness).pdf;07/03/2023;07/03/2023;0;1.0;A
DAF;docs écris;Revêtements de sols et murs durs;SYSTÈME ACOUSTIQUE SIPLAST SOUKARO CONFORT (sous grès).pdf;10/03/2023;31/08/2023;174;2.0;A, B
DAF;docs écris;Revêtements de sols et murs durs;TRAPPE DE VISITE A CARRELER.pdf;10/03/2023;10/03/2023;0;1.0;A
DAF;docs écris;Revêtements de sols souples;BARRES DE SEUIL DINAC DINAFIX TRANSITIONS ET ARRETS.pdf;03/03/2023;03/03/2023;0;1.0;A
DAF;docs écris;Revêtements de sols souples;COLLE BOSTIK ACRYMANG E CONFORT (sous PVC).pdf;10/03/2023;10/03/2023;0;1.0;A
DAF;docs écris;Revêtements de sols souples;COLLE POISSANTE BOSTIK ADHESITECH (sous Lès).pdf;10/03/2023;10/03/2023;0;1.0;A
DAF;docs écris;Revêtements de sols souples;COLLE POISSANTE BOSTIK DALFIX (sous DPA).pdf;10/03/2023;10/03/2023;0;1.0;A
DAF;docs écris;Revêtements de sols souples;DPA BALSAN BOLERO SONIC CONFORT.pdf;10/03/2023;10/03/2023;0;1.0;A
DAF;docs écris;Revêtements de sols souples;PARQUET Chêne.pdf;26/05/2023;26/05/2023;0;1.0;A
DAF;docs écris;Revêtements de sols souples;PARQUET Noyer EU.pdf;26/05/2023;26/05/2023;0;1.0;A
DAF;docs écris;Revêtements de sols souples;PRIMAIRE UZIN PE 260.pdf;10/03/2023;10/03/2023;0;1.0;A
DAF;docs écris;Revêtements de sols souples;PROFILS DE TRANSITION MULTI-NIVEAUX.pdf;03/03/2023;03/03/2023;0;1.0;A
DAF;docs écris;Revêtements de sols souples;RAGREAGE UZIN NC 133.pdf;10/03/2023;10/03/2023;0;1.0;A
DAF;docs écris;Revêtements de sols souples;UNI (Fitness).pdf;10/03/2023;26/07/2023;138;2.0;A, B
DAF;docs écris;Serrurerie - Métallerie;2.10.4  MIROIRS DES RAMPES D’ACCES AUX PARCS DE STATIONNEMENT.pdf;01/09/2023;01/09/2023;0;1.0;A
DAF;docs écris;Serrurerie - Métallerie;2.2.2  BLOCS PORTES METALLIQUES EXTERIEURS - Porte métallique 1V Ei30.pdf;30/08/2023;30/08/2023;0;1.0;A
DAF;docs écris;Serrurerie - Métallerie;2.4.1  ENSEMBLES MENUISES FIXES VITRES INTERIEURS.pdf;07/11/2023;28/02/2024;113;3.0;A, B, C
DAF;docs écris;Serrurerie - Métallerie;2.4.2  ENSEMBLES MENUISES FIXES VITRES INTERIEURS BORD A BORD.pdf;07/11/2023;28/02/2024;113;3.0;A, B, C
DAF;docs écris;Serrurerie - Métallerie;2.4.3  ENSEMBLE MENUISE VITRE INTERIEUR AVEC BLOCS PORTES BATTANTS DES CAGES D’ESCALIERS ENCLOISONNES   « ES1 » ET « ES2 » AU NIVEAU REZ DE CHAUSSEE.pdf;07/11/2023;23/04/2024;168;4.0;A, B, C, D
DAF;docs écris;Serrurerie - Métallerie;2.4.4  BLOCS PORTES ET ENSEMBLES MENUISES VITRES INTERIEURS AVEC BLOCS PORTES BATTANTS DONNANT SUR LES   HALL 1 ET HALL 2, SALLE A MANGER, RESTAURANT, PALIERS ESCALIERS « ES1 » ET « ES2 » BUREAUX.pdf;07/11/2023;23/04/2024;168;4.0;A, B, C, D
DAF;docs écris;Serrurerie - Métallerie;2.4.5  BLOCS PORTES ET ENSEMBLES MENUISES VITRES INTERIEURS BORD A BORD AVEC BLOCS PORTES BATTANTS.pdf;07/11/2023;23/04/2024;168;4.0;A, B, C, D
DAF;docs écris;Serrurerie - Métallerie;2.7.1  ESCALIERS METALLIQUES INTERIEURS AVEC GARDE-CORPS VITRES.pdf;13/12/2023;13/12/2023;0;1.0;A
DAF;docs écris;Serrurerie - Métallerie;2.9.1  ECHELLE EN ALUMINIUM AUX DERNIERS NIVEAUX DES CAGES D’ESCALIERS ENCLOISONNES EN SUPERSTRUCTURE.pdf;01/09/2023;01/09/2023;0;1.0;A
DAF;docs écris;Serrurerie - Métallerie;2.9.13  TRAPPES D’ACCES HORIZONTALES.pdf;24/10/2023;23/01/2024;91;2.0;A, B
DAF;docs écris;Serrurerie - Métallerie;2.9.2  ECHELLES A CRINOLINE INTERIEURES DES LOCAUX TECHNIQUES « RETENTION D’EAU », « BACHE SPK » ET    DU DESENFUMAGE DE LA CAGE D’ESCALIER « ES8 » - Acier inox.pdf;01/09/2023;01/09/2023;0;1.0;A
DAF;docs écris;Serrurerie - Métallerie;CAILLEBOTIS MAILLE 19X19.pdf;24/10/2023;24/10/2023;0;1.0;A
DAF;docs écris;Serrurerie - Métallerie;Ecran de cantonnement.pdf;12/03/2024;12/03/2024;0;1.0;A
DAF;docs écris;Serrurerie - Métallerie;GLF-EXE-ATO-07-DAF-7232-A Maille Serrurier 50x50.pdf;23/01/2024;23/01/2024;0;1.0;A
DAF;docs écris;Serrurerie - Métallerie;GLF-EXE-DUM-07-DAF-7008-A - Vitrophanie.pdf;23/04/2024;23/04/2024;0;1.0;A
DAF;docs écris;Serrurerie - Métallerie;GLF-EXE-DUM-07-SS1-TNZ-DAF-7041-A Porte Local PDL.pdf;29/02/2024;29/02/2024;0;1.0;A
DAF;docs écris;Sprinklage;ANTIGEL.pdf;22/02/2024;22/02/2024;0;1.0;A
DAF;docs écris;Sprinklage;CLAPETS.pdf;01/06/2023;01/06/2023;0;1.0;A
DAF;docs écris;Sprinklage;DEBIMETRE.pdf;01/06/2023;01/06/2023;0;1.0;A
DAF;docs écris;Sprinklage;DISCONNECTEUR.pdf;01/06/2023;01/06/2023;0;1.0;A
DAF;docs écris;Sprinklage;DUFFUSEURS SRPINKLERS.pdf;01/06/2023;01/06/2023;0;1.0;A
DAF;docs écris;Sprinklage;FILTRES.pdf;01/06/2023;01/06/2023;0;1.0;A
DAF;docs écris;Sprinklage;GANG D'ALARMES HYDRAULIQUES.pdf;01/06/2023;01/06/2023;0;1.0;A
DAF;docs écris;Sprinklage;INDICATEUR DE PASSAGE D'EAU.pdf;01/06/2023;01/06/2023;0;1.0;A
DAF;docs écris;Sprinklage;MANOMETRE ENREGISTREUR.pdf;01/06/2023;01/06/2023;0;1.0;A
DAF;docs écris;Sprinklage;MANOMETRE INDICATEUR DE PRESSION.pdf;01/06/2023;01/06/2023;0;1.0;A
DAF;docs écris;Sprinklage;POMPES.pdf;09/02/2024;09/02/2024;0;1.0;A
DAF;docs écris;Sprinklage;POSTES A EAU.pdf;01/06/2023;01/06/2023;0;1.0;A
DAF;docs écris;Sprinklage;VANNES PAPILLON.pdf;01/06/2023;01/06/2023;0;1.0;A
DAF;docs écris;Sprinklage;ÉQUIPEMENTS D'ASSEMBLAGE RAINURÉS.pdf;01/06/2023;01/06/2023;0;1.0;A
DET;docs graphiques;Aménagements Extérieurs - Parvis - Espaces verts;Carnet de détails Espaces verts _ Aménagement ext RDC.pdf;24/01/2024;24/01/2024;0;1.0;A
DET;docs graphiques;Aménagements Extérieurs - Parvis - Espaces verts;Carnet de détails Espaces verts _ Terrasses végétalisées.pdf;24/01/2024;24/01/2024;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;11 - S1.pdf;15/01/2024;06/02/2024;22;2.0;A, B
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;15 - S1.pdf;15/01/2024;15/01/2024;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;17 - S1.pdf;15/01/2024;06/02/2024;22;2.0;A, B
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL - PARKING S2.pdf;20/12/2023;20/12/2023;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL - PARKING S3.pdf;20/12/2023;20/12/2023;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL - PARKING S4.pdf;20/12/2023;20/12/2023;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL - PARKING S5.pdf;20/12/2023;20/12/2023;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL LT 01 - CTA 01 - S1.pdf;15/01/2024;15/01/2024;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL LT 02 - CTA 02 - S1.pdf;15/01/2024;15/01/2024;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL LT 04 - CTA 04 - S1.pdf;15/01/2024;15/01/2024;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL LT 05 - CTA 05 - S1.pdf;15/01/2024;15/01/2024;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL LT 06 - CTA 06 - S1.pdf;15/01/2024;15/01/2024;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL LT 07 - CTA 07 - S1.pdf;15/01/2024;15/01/2024;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL LT 08 - CTA 08 - S2.pdf;15/01/2024;15/01/2024;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL LT 09 - CTA 09 - S1.pdf;15/01/2024;15/01/2024;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL LT 10 - CTA 10 - S1.pdf;15/01/2024;15/01/2024;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL LT 12 - CTA 13 - S2.pdf;15/01/2024;15/01/2024;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL LT 13 - CTA 14 - S2.pdf;15/01/2024;15/01/2024;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL LT 17 - CPCU 01 - S1.pdf;06/03/2024;06/03/2024;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL LT 18 - CPCU 02 - S1.pdf;06/03/2024;06/03/2024;0;1.0;A
DET;docs graphiques;Chauffage - Ventilation - Climatisation - Désenfumage;PLAN DE GÉNIE CIVIL LT 19 - GROUPES FROIDS - S1.pdf;06/03/2024;06/03/2024;0;1.0;A
DET;docs graphiques;Cloisons - Doublages; MENEAU FACADE.pdf;25/09/2023;25/09/2023;0;1.0;A
DET;docs graphiques;Cloisons - Doublages;DETAIL TRAITEMENT DES CLOISONS DE COMPARTIMENTAGE SOUS STRUCTURE METALLIQUE.pdf;05/12/2023;05/12/2023;0;1.0;A
DET;docs graphiques;Electricité courants faibles;Carnet de détails.pdf;01/02/2024;01/02/2024;0;1.0;A
DET;docs graphiques;Electricité courants faibles;Carnet de zoning de détection Incendie.pdf;21/04/2023;21/04/2023;0;1.0;A
DET;docs graphiques;Electricité courants faibles;Carnet de zoning de mise en sécurité Incendie.pdf;17/05/2023;07/03/2024;295;3.0;A, B, C
DET;docs graphiques;Equipements de cuisine;Carnet de détails VAUCONSANT.pdf;26/02/2024;26/02/2024;0;1.0;A
DET;docs graphiques;Etanchéité;Carnet de détails des SEL (Système d'étanchéité Liquide).pdf;20/09/2023;26/03/2024;188;3.0;A, B, C
DET;docs graphiques;Etanchéité;Carnet de détails d’étanchéité R+7 et R+8.pdf;20/09/2023;23/02/2024;156;4.0;A, B, C, E
DET;docs graphiques;Etanchéité;Carnet de détails d’étanchéité RDC.pdf;05/10/2023;05/10/2023;0;1.0;A
DET;docs graphiques;Etanchéité;Carnet de détails d’étanchéité Toiture Terrasse.pdf;20/09/2023;29/02/2024;162;2.0;A, B
DET;docs graphiques;Etanchéité;Carnet de détails d’étanchéité du R+2 au R+6.pdf;20/09/2023;09/03/2024;171;4.0;A, B, C, D
DET;docs graphiques;Faux-plafonds;CARNET DE DETAILS PLAFONDS Paliers ASC.pdf;20/10/2023;08/04/2024;171;2.0;A, B
DET;docs graphiques;Faux-plafonds;CARNET DE DETAILS PLAFONDS.pdf;22/03/2024;22/03/2024;0;1.0;A
DET;docs graphiques;Façades;Carnet de calepinage terre-cuite.pdf;29/09/2023;29/09/2023;0;1.0;A
DET;docs graphiques;Façades;Carnet de portes.pdf;06/12/2023;16/02/2024;72;2.0;A, B
DET;docs graphiques;Façades;Carnet de principe bouchons acoustiques T1 - T2.pdf;09/01/2024;09/01/2024;0;1.0;A
DET;docs graphiques;Façades;Carnet de reperage BSO + Store intérieurs.pdf;08/11/2023;15/12/2023;37;2.0;A, B
DET;docs graphiques;Façades;Carnet de reperage vitrage - Elevation generale Attique.pdf;28/08/2023;28/08/2023;0;1.0;A
DET;docs graphiques;Façades;Carnet de reperage vitrage - Elevation generale Nord et Est.pdf;28/08/2023;28/08/2023;0;1.0;A
DET;docs graphiques;Façades;Carnet de reperage vitrage - Elevation generale Patio.pdf;28/08/2023;28/08/2023;0;1.0;A
DET;docs graphiques;Façades;Carnet de reperage vitrage - Elevation generale Sud et Ouest.pdf;28/08/2023;14/02/2024;170;4.0;A, B, C, D
DET;docs graphiques;Façades;Carnet de reperage vitrage - Elevation generale coursives.pdf;28/08/2023;28/08/2023;0;1.0;A
DET;docs graphiques;Façades;Carnet de reperage vitrage - Verriere.pdf;28/08/2023;28/08/2023;0;1.0;A
DET;docs graphiques;Façades;T1A-T1B - Cadre alluminium bloc vision et opaque - Details verticaux et horizontaux.pdf;31/07/2023;06/03/2024;219;3.0;A, B, C
DET;docs graphiques;Façades;T2A-T2B - Facade patio - Details verticaux et horizontaux.pdf;21/07/2023;27/03/2024;250;4.0;A, B, C, D
DET;docs graphiques;Façades;T3A - Facade socle- Details verticaux et horizontaux.pdf;23/11/2023;12/03/2024;110;2.0;A, B
DET;docs graphiques;Façades;T3B - Facade attique roof top (L7-L8)- Details verticaux et horizontaux.pdf;23/11/2023;14/03/2024;112;2.0;A, B
DET;docs graphiques;Façades;T3C - Facade hall (L2-3-4-5-6)- Details verticaux et horizontaux.pdf;07/12/2023;07/12/2023;0;1.0;A
DET;docs graphiques;Façades;T4A-T4B - Facade serres- Details verticaux et horizontaux.pdf;20/10/2023;10/04/2024;173;2.0;A, B
DET;docs graphiques;Façades;T5 - Halle d'entree- Details verticaux et horizontaux.pdf;16/11/2023;18/04/2024;154;2.0;A, B
DET;docs graphiques;Façades;T6 - Verriere de l'atrium- Details verticaux et horizontaux.pdf;29/09/2023;28/03/2024;181;3.0;A, B, C
DET;docs graphiques;Façades;T8A-T8B - Bardage metallique- Details verticaux et horizontaux.pdf;18/03/2024;10/04/2024;23;2.0;A, B
DET;docs graphiques;Façades;T9 - Bardage induit sur plaque- Details verticaux et horizontaux.pdf;28/03/2024;28/03/2024;0;1.0;A
DET;docs graphiques;Façades;Tableau des portes.pdf;24/11/2023;19/12/2023;25;2.0;A, B
DET;docs graphiques;Gros-œuvre;"""DETAIL ENDUIT MONOCOUCHE SUR ACROTERE TOITURE TERRASSE ET";14/11/2023;14/11/2023;0;2.0;A, B
DET;docs graphiques;Gros-œuvre;Coupes et détails charpente métallique zone 1.pdf;24/08/2023;31/10/2023;68;3.0;A, B, C
DET;docs graphiques;Gros-œuvre;Coupes et détails charpente métallique zone 4.pdf;13/07/2023;13/07/2023;0;1.0;A
DET;docs graphiques;Gros-œuvre;Coupes et détails charpente métallique zone 6.pdf;16/02/2024;16/02/2024;0;1.0;A
DET;docs graphiques;Gros-œuvre;DETAIL ISOLATION THERMIQUE SUR EDICULES TOITUTRE TERRASSE.pdf;14/11/2023;14/11/2023;0;1.0;A
DET;docs graphiques;Gros-œuvre;Détails divers.pdf;12/02/2024;27/03/2024;44;4.0;A, B, C, D
DET;docs graphiques;Gros-œuvre;Plan de détail SIPOREX zone 2.pdf;11/04/2024;11/04/2024;0;1.0;A
DET;docs graphiques;Gros-œuvre;Principe de réservations dans ouvrages béton.pdf;05/07/2023;05/07/2023;0;1.0;A
DET;docs graphiques;Gros-œuvre;Renforts de dalles par plats carbone PHSS1 et PHSS2.pdf;08/04/2024;08/04/2024;0;1.0;A
DET;docs graphiques;Peinture;CARNET DE DETAILS PEINTURE DE SOL.pdf;26/05/2023;26/05/2023;0;1.0;A
DET;docs graphiques;Peinture;CARNET DE DETAILS PEINTURE DES PLAFONDS.pdf;01/08/2023;01/08/2023;0;1.0;A
DET;docs graphiques;Peinture;CARNET DE DETAILS PEINTURE SUR MURS.pdf;01/08/2023;01/08/2023;0;1.0;A
DET;docs graphiques;Plomberie;Carnet de détails - Demande de socles.pdf;19/02/2024;19/02/2024;0;2.0;A, B
DET;docs graphiques;Plomberie;Carnet de détails sanitaires type.pdf;23/03/2023;03/05/2023;41;2.0;A, C
DET;docs graphiques;Revêtements de sols et murs durs;GLF-EXE-DUM-11-SS1-DET-0001-A (complexe de sol vestiaire vélo SS1).pdf;13/03/2024;13/03/2024;0;1.0;A
DET;docs graphiques;Sprinklage;PLAN GUIDE GENIE CIVIL DU LOCAL SPRINKLEUR - NIVEAU SS5.pdf;30/06/2023;20/11/2023;143;4.0;A, B, C, D
DET;docs graphiques;Sprinklage;PLAN GUIDE GENIE CIVIL DU LOCAL SPRINKLEUR COUPES - NIV. SS5.pdf;30/06/2023;20/11/2023;143;4.0;A, B, C, D
ELV;docs graphiques;Façades;Elevation 01 - Nord (Place du Spectacle).pdf;02/05/2023;25/03/2024;328;4.0;A, B, C, D
ELV;docs graphiques;Façades;Elevation 02 - Nord Cour intérieure (Place du Spectacle).pdf;02/05/2023;25/03/2024;328;4.0;A, B, C, D
ELV;docs graphiques;Façades;Elevation 03 - Nord Est (Rue Michel Jazy).pdf;02/05/2023;25/03/2024;328;3.0;A, B, C
ELV;docs graphiques;Façades;Elevation 04 - Sud Est (Allee Gustave Eiffel).pdf;02/05/2023;02/05/2023;0;1.0;A
ELV;docs graphiques;Façades;Elevation 05 - Sud Ouest (Rue du Bateu-Lavoir).pdf;02/05/2023;25/03/2024;328;3.0;A, B, C
ELV;docs graphiques;Gros-œuvre;Elevation charpente métallique zone 1.pdf;07/07/2023;05/09/2023;60;2.0;A, B
ELV;docs graphiques;Gros-œuvre;Elevation charpente métallique zone 2.pdf;26/12/2023;08/02/2024;44;3.0;A, B, C
ELV;docs graphiques;Gros-œuvre;Elevation charpente métallique zone 3.pdf;12/01/2024;24/01/2024;12;2.0;A, C
ELV;docs graphiques;Gros-œuvre;Elevation charpente métallique zone 4.pdf;03/08/2023;03/08/2023;0;1.0;A
ELV;docs graphiques;Gros-œuvre;Elevation charpente métallique zone 6.pdf;23/11/2023;23/11/2023;0;2.0;A, B
ELV;docs graphiques;Gros-œuvre;Elevation charpente métallique zone 7.pdf;01/06/2023;02/02/2024;246;4.0;A, B, C, D
ELV;docs graphiques;Gros-œuvre;Elévation attentes ascensoriste.pdf;23/02/2024;11/04/2024;48;4.0;A, B, C, D
ELV;docs graphiques;Gros-œuvre;Elévation de la zone 8.pdf;20/10/2023;20/10/2023;0;1.0;A
FAU;docs écris;Reprise du radier et cuvelage;Lot 1B - Autocontroles.pdf;12/02/2024;12/02/2024;0;1.0;A
FEE;docs écris;Façades;Facade T1 - Rapport d'essai au vent sur le bardage en terre cuite.pdf;02/02/2024;02/02/2024;0;1.0;A
FEE;docs écris;Façades;Façade T1 - Rapport d'essai AEV façade et ouvrant.pdf;02/02/2024;02/02/2024;0;1.0;A
FEE;docs écris;Façades;Façade T1 - Rapport d'essai au choc terre-cuite, garde-corps (vitrage et panneau opaque).pdf;02/02/2024;02/02/2024;0;1.0;A
LDO;docs écris;Appareils élévateurs;Liste prévisionnelle de documents KONE.pdf;27/03/2023;27/03/2023;0;1.0;A
LDO;docs écris;Equipements de cuisine;Liste prévisionnelle de documents.pdf;08/03/2023;08/03/2023;0;1.0;A
LDO;docs écris;Façades;Liste prévisionelle de documents.pdf;22/05/2023;22/05/2023;0;1.0;C
LDO;docs écris;Façades;Liste prévisionelle de documents.xlsx;22/05/2023;22/05/2023;0;1.0;A
LDO;docs écris;Façades;Liste prévisionelle des échantillons.xlsx;22/05/2023;22/05/2023;0;2.0;A, B
LDO;docs écris;Nacelle de nettoyage;Liste prévisionelle de documents.pdf;29/06/2023;29/06/2023;0;1.0;A
LDO;docs écris;Reprise du radier et cuvelage;LISTE PREVISIONNELLE DE DOCUMENTS.pdf;10/07/2023;10/07/2023;0;1.0;A
LDO;docs écris;Sprinklage;LISTE PRÉVISIONNELLE DES DOCUMENTS SPK.pdf;15/06/2023;12/07/2023;27;2.0;A, B
MQT;docs graphiques;Façades;Maquette VMU T2-T6.pdf;26/04/2023;12/05/2023;16;3.0;A, B, C
MTH;docs graphiques;Gros-œuvre; Reconstruction Façade.pdf;07/08/2023;07/08/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;-1 local vélo.pdf;07/08/2023;07/08/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;15.pdf;07/08/2023;07/08/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;16.pdf;26/07/2023;26/07/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;DEMOLITION  VOILE DRAPEAU ZONE 5.pdf;11/08/2023;11/08/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Etaiement file G- et 4-7.pdf;07/08/2023;07/08/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Etaiement file G-H2 et 12.pdf;11/08/2023;11/08/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Etaiement file J-I1 et 14-16.pdf;07/08/2023;07/08/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;INFRA - PV FILE 15.pdf;07/08/2023;07/08/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;ISSY-603-MOP_Zone 1-File C-D_9-11 - Ind D.pdf;18/07/2023;18/07/2023;0;1.0;D
MTH;docs graphiques;Gros-œuvre;ISSY-608-Zone 3-File E-G_8-10_Ind B.pdf;18/07/2023;18/07/2023;0;1.0;B
MTH;docs graphiques;Gros-œuvre;ISSY-611-B-MOP_Zone 5 - Cage_Ind B.pdf;18/07/2023;18/07/2023;0;1.0;B
MTH;docs graphiques;Gros-œuvre;ISSY-612-MOP_Zone 5 allège-Ind B.pdf;18/07/2023;18/07/2023;0;1.0;B
MTH;docs graphiques;Gros-œuvre;ISSY-619 - SAFE -  Travaux Escalier Zone file J-I1 15-16 - Niv SS1 à SS 5 _Ind A.pdf;26/07/2023;26/07/2023;0;1.0;B
MTH;docs graphiques;Gros-œuvre;Modes constructifs généraux PH R+1.pdf;03/04/2023;03/04/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Modes constructifs généraux PH R+2.pdf;03/04/2023;03/04/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Modes constructifs généraux PH R+3.pdf;03/04/2023;03/04/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Modes constructifs généraux PH R+4.pdf;03/04/2023;03/04/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Modes constructifs généraux PH R+5.pdf;03/04/2023;03/04/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Modes constructifs généraux PH R+6.pdf;03/04/2023;03/04/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Modes constructifs généraux PH R+7.pdf;03/04/2023;03/04/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Modes constructifs généraux PH RDC.pdf;03/04/2023;03/04/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Modes constructifs généraux PH SS-1.pdf;20/03/2023;20/03/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Modes constructifs généraux PH SS-2.pdf;03/04/2023;03/04/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Modes constructifs généraux PH SS-3.pdf;20/03/2023;20/03/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Modes constructifs généraux PH SS-4.pdf;20/03/2023;20/03/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Modes constructifs généraux PH SS-5.pdf;20/03/2023;20/03/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Plan d'étaiement zone 1.pdf;04/05/2023;04/05/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Plan d'étaiement zone 2.pdf;16/05/2023;16/05/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Plan d'étaiement zone 3.pdf;23/05/2023;23/05/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Plan d'étaiement zone 5.pdf;23/05/2023;23/05/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Plan d'étaiement zone 6.pdf;08/08/2023;08/08/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Plan de PTE zone 4.pdf;18/07/2023;18/07/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Plan de PTE zone 5.pdf;23/05/2023;23/05/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Plan de PTE zone 6.pdf;23/05/2023;23/05/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Plan de PTE zone 7.pdf;23/05/2023;23/05/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Plancher en bac collaborant.pdf;18/07/2023;18/07/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;Podium ascenseur Zone 2.pdf;07/08/2023;07/08/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;SAFE zone 1.pdf;18/07/2023;18/07/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;SAFE zone 2.pdf;18/07/2023;18/07/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;SAFE zone 3.pdf;18/07/2023;18/07/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;SAFE zone 4 RDC et Sous sol.pdf;18/07/2023;18/07/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;SAFE zone 5 Allège.pdf;18/07/2023;18/07/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;SAFE zone 5 cage.pdf;18/07/2023;18/07/2023;0;1.0;A
MTH;docs graphiques;Gros-œuvre;ZONE 1BIS - Cage Escalier Angle PATIO.pdf;07/08/2023;07/08/2023;0;1.0;A
