TYPE DE DOCUMENT,Categ_Docs,desc_lot,Libellé du document,min,max,Différence en jours,Nombre d'indices,Indices utilisés
DAF,docs écris,Plomberie,Signalétique et étiquetage.pdf,2024-02-01,2024-02-01,0,1.0,A
DAF,docs écris,Plomberie,Siphon de sol - Fonte et inox.pdf,2024-03-28,2024-03-28,0,1.0,A
DAF,docs écris,Plomberie,Sonde de température ECS.pdf,2024-01-11,2024-01-11,0,1.0,A
DAF,docs écris,Plomberie,Supportage et fixations.pdf,2024-01-11,2024-01-11,0,1.0,A
DAF,docs écris,Plomberie,Surpresseur EF.pdf,2023-12-01,2024-03-29,119,2.0,"A, B"
DAF,docs écris,Plomberie,Séparateur à graisses.pdf,2024-01-05,2024-01-05,0,1.0,A
DAF,docs écris,Plomberie,Séparateur à hydrocarbures.pdf,2024-02-01,2024-02-01,0,1.0,A
DAF,docs écris,Plomberie,TRAÇAGE ÉLECTRIQUE.pdf,2023-07-17,2023-07-17,0,1.0,A
DAF,docs écris,Plomberie,Tubes et raccords Fonte SMU Plus.pdf,2023-07-28,2023-07-28,0,1.0,A
DAF,docs écris,Plomberie,Tubes et raccords Multicouche.pdf,2023-04-20,2023-04-20,0,1.0,A
DAF,docs écris,Plomberie,Tubes et raccords PVC Evacuation.pdf,2023-04-26,2023-04-26,0,1.0,A
DAF,docs écris,Plomberie,Tubes et raccords PVC Pression.pdf,2023-04-20,2023-04-20,0,1.0,A
DAF,docs écris,Plomberie,Tubes et raccords SuperTube.pdf,2023-04-26,2023-04-26,0,1.0,A
DAF,docs écris,Plomberie,Vanne de réglage ECS.pdf,2024-01-11,2024-01-11,0,1.0,A
DAF,docs écris,Plomberie,Vidoir ménage et robinetterie VI.pdf,2023-03-20,2023-03-30,10,2.0,"A, B"
DAF,docs écris,Plomberie,WC PMR et barre de relevage WC-PMR.pdf,2023-03-20,2023-03-20,0,1.0,A
DAF,docs écris,Plomberie,WC Standard - WC.pdf,2023-03-20,2023-03-20,0,1.0,A
DAF,docs écris,Reprise du radier et cuvelage,CCT.pdf,2023-03-10,2023-03-10,0,1.0,A
DAF,docs écris,Reprise du radier et cuvelage,Dossier des fiches de données de sécurité.pdf,2023-03-10,2023-03-10,0,1.0,A
DAF,docs écris,Reprise du radier et cuvelage,Dossier fiches techniques.pdf,2023-03-10,2023-03-10,0,1.0,A
DAF,docs écris,Reprise du radier et cuvelage,FT BLUELIGHT PAA-F 3-D.pdf,2024-02-15,2024-02-15,0,1.0,A
DAF,docs écris,Reprise du radier et cuvelage,FT BROWOLINER.HT.pdf,2024-02-15,2024-02-15,0,1.0,A
DAF,docs écris,Reprise du radier et cuvelage,Fiche techinique grilles ETAMTOP.pdf,2024-03-25,2024-03-25,0,1.0,A
DAF,docs écris,Revêtements de sols et murs durs,3 (murs) - RM15.pdf,2023-03-07,2023-08-31,177,2.0,"A, B"
DAF,docs écris,Revêtements de sols et murs durs,"3 (sols BS) (système acoustique, chape) - RS14 et RS18.pdf",2023-03-03,2023-08-31,181,2.0,"A, B"
DAF,docs écris,Revêtements de sols et murs durs,BRIQUES RAIRIES MONTRIEUX (ZONE B RDC).pdf,2023-03-07,2023-03-07,0,1.0,A
DAF,docs écris,Revêtements de sols et murs durs,CHAPE DE PROTECTION POUR REVERSIBLE LAFARGE AGILIA CHAPE THERMIC.pdf,2023-03-07,2023-03-07,0,1.0,A
DAF,docs écris,Revêtements de sols et murs durs,GRES CEVICA ALASKA (murs BS) - RM16.pdf,2023-03-03,2023-08-31,181,3.0,"A, B, C"
DAF,docs écris,Revêtements de sols et murs durs,"GRES GRANITIFIANDRE ANTIDERAPANT INDUSTRIE (ETA, chape).pdf",2023-03-22,2023-03-22,0,1.0,A
DAF,docs écris,Revêtements de sols et murs durs,GRES MARAZZI SISTEM C CITTA (murs).pdf,2023-03-03,2023-03-03,0,1.0,A
DAF,docs écris,Revêtements de sols et murs durs,"GRES NOVOCERAM OTTO (RDC ZONE B, option : sol coulé) (chape réversible).pdf",2023-03-07,2023-03-07,0,1.0,A
DAF,docs écris,Revêtements de sols et murs durs,"PROFILES D'ARRET (murs vélos, cuisine, déchets, laverie, entretien).pdf",2023-03-03,2023-03-03,0,1.0,A
DAF,docs écris,Revêtements de sols et murs durs,"PROFILES D'ARRET (sols soulé, RS14).pdf",2023-03-03,2023-03-03,0,1.0,A
DAF,docs écris,Revêtements de sols et murs durs,PROFILS D'ANGLE ARRONDIS (RS18).pdf,2023-03-02,2023-03-02,0,1.0,A
DAF,docs écris,Revêtements de sols et murs durs,PROTECTIONS HORIZONTALES.pdf,2023-03-10,2023-03-10,0,1.0,A
DAF,docs écris,Revêtements de sols et murs durs,PROTECTIONS VERTICALES.pdf,2023-03-10,2023-03-10,0,1.0,A
DAF,docs écris,Revêtements de sols et murs durs,"RESINE HIMFRANCE HIMFLOOR DS 7000N (paliers quadruplex, escalier chambord et jardins d'hiver).pdf",2023-03-03,2024-02-27,361,2.0,"A, B"
DAF,docs écris,Revêtements de sols et murs durs,RM16).pdf,2023-03-03,2023-03-03,0,1.0,A
DAF,docs écris,Revêtements de sols et murs durs,SOUS COUCHE D'ISOLATION PHONIQUE SIPLAST ASSOUR CHAPE +.pdf,2023-03-07,2023-11-16,254,2.0,"A, B"
DAF,docs écris,Revêtements de sols et murs durs,SOUS-COUCHE ACOUSTIQUE CHAPE FLOTTANTE KRAIBURG RELASTEC DAMTEC WAVE 3D (fitness).pdf,2023-03-07,2023-03-07,0,1.0,A
DAF,docs écris,Revêtements de sols et murs durs,SYSTÈME ACOUSTIQUE SIPLAST SOUKARO CONFORT (sous grès).pdf,2023-03-10,2023-08-31,174,2.0,"A, B"
DAF,docs écris,Revêtements de sols et murs durs,TRAPPE DE VISITE A CARRELER.pdf,2023-03-10,2023-03-10,0,1.0,A
DAF,docs écris,Revêtements de sols souples,BARRES DE SEUIL DINAC DINAFIX TRANSITIONS ET ARRETS.pdf,2023-03-03,2023-03-03,0,1.0,A
DAF,docs écris,Revêtements de sols souples,COLLE BOSTIK ACRYMANG E CONFORT (sous PVC).pdf,2023-03-10,2023-03-10,0,1.0,A
DAF,docs écris,Revêtements de sols souples,COLLE POISSANTE BOSTIK ADHESITECH (sous Lès).pdf,2023-03-10,2023-03-10,0,1.0,A
DAF,docs écris,Revêtements de sols souples,COLLE POISSANTE BOSTIK DALFIX (sous DPA).pdf,2023-03-10,2023-03-10,0,1.0,A
DAF,docs écris,Revêtements de sols souples,DPA BALSAN BOLERO SONIC CONFORT.pdf,2023-03-10,2023-03-10,0,1.0,A
DAF,docs écris,Revêtements de sols souples,PARQUET Chêne.pdf,2023-05-26,2023-05-26,0,1.0,A
DAF,docs écris,Revêtements de sols souples,PARQUET Noyer EU.pdf,2023-05-26,2023-05-26,0,1.0,A
DAF,docs écris,Revêtements de sols souples,PRIMAIRE UZIN PE 260.pdf,2023-03-10,2023-03-10,0,1.0,A
DAF,docs écris,Revêtements de sols souples,PROFILS DE TRANSITION MULTI-NIVEAUX.pdf,2023-03-03,2023-03-03,0,1.0,A
DAF,docs écris,Revêtements de sols souples,RAGREAGE UZIN NC 133.pdf,2023-03-10,2023-03-10,0,1.0,A
DAF,docs écris,Revêtements de sols souples,UNI (Fitness).pdf,2023-03-10,2023-07-26,138,2.0,"A, B"
DAF,docs écris,Serrurerie - Métallerie,2.10.4  MIROIRS DES RAMPES DACCES AUX PARCS DE STATIONNEMENT.pdf,2023-09-01,2023-09-01,0,1.0,A
DAF,docs écris,Serrurerie - Métallerie,2.2.2  BLOCS PORTES METALLIQUES EXTERIEURS - Porte métallique 1V Ei30.pdf,2023-08-30,2023-08-30,0,1.0,A
DAF,docs écris,Serrurerie - Métallerie,2.4.1  ENSEMBLES MENUISES FIXES VITRES INTERIEURS.pdf,2023-11-07,2024-02-28,113,3.0,"A, B, C"
DAF,docs écris,Serrurerie - Métallerie,2.4.2  ENSEMBLES MENUISES FIXES VITRES INTERIEURS BORD A BORD.pdf,2023-11-07,2024-02-28,113,3.0,"A, B, C"
DAF,docs écris,Serrurerie - Métallerie,2.4.3  ENSEMBLE MENUISE VITRE INTERIEUR AVEC BLOCS PORTES BATTANTS DES CAGES DESCALIERS ENCLOISONNES   « ES1 » ET « ES2 » AU NIVEAU REZ DE CHAUSSEE.pdf,2023-11-07,2024-04-23,168,4.0,"A, B, C, D"
DAF,docs écris,Serrurerie - Métallerie,"2.4.4  BLOCS PORTES ET ENSEMBLES MENUISES VITRES INTERIEURS AVEC BLOCS PORTES BATTANTS DONNANT SUR LES   HALL 1 ET HALL 2, SALLE A MANGER, RESTAURANT, PALIERS ESCALIERS « ES1 » ET « ES2 » BUREAUX.pdf",2023-11-07,2024-04-23,168,4.0,"A, B, C, D"
DAF,docs écris,Serrurerie - Métallerie,2.4.5  BLOCS PORTES ET ENSEMBLES MENUISES VITRES INTERIEURS BORD A BORD AVEC BLOCS PORTES BATTANTS.pdf,2023-11-07,2024-04-23,168,4.0,"A, B, C, D"
DAF,docs écris,Serrurerie - Métallerie,2.7.1  ESCALIERS METALLIQUES INTERIEURS AVEC GARDE-CORPS VITRES.pdf,2023-12-13,2023-12-13,0,1.0,A
DAF,docs écris,Serrurerie - Métallerie,2.9.1  ECHELLE EN ALUMINIUM AUX DERNIERS NIVEAUX DES CAGES DESCALIERS ENCLOISONNES EN SUPERSTRUCTURE.pdf,2023-09-01,2023-09-01,0,1.0,A
DAF,docs écris,Serrurerie - Métallerie,2.9.13  TRAPPES DACCES HORIZONTALES.pdf,2023-10-24,2024-01-23,91,2.0,"A, B"
DAF,docs écris,Serrurerie - Métallerie,"2.9.2  ECHELLES A CRINOLINE INTERIEURES DES LOCAUX TECHNIQUES « RETENTION DEAU », « BACHE SPK » ET    DU DESENFUMAGE DE LA CAGE DESCALIER « ES8 » - Acier inox.pdf",2023-09-01,2023-09-01,0,1.0,A
DAF,docs écris,Serrurerie - Métallerie,CAILLEBOTIS MAILLE 19X19.pdf,2023-10-24,2023-10-24,0,1.0,A
DAF,docs écris,Serrurerie - Métallerie,Ecran de cantonnement.pdf,2024-03-12,2024-03-12,0,1.0,A
DAF,docs écris,Serrurerie - Métallerie,GLF-EXE-ATO-07-DAF-7232-A Maille Serrurier 50x50.pdf,2024-01-23,2024-01-23,0,1.0,A
DAF,docs écris,Serrurerie - Métallerie,GLF-EXE-DUM-07-DAF-7008-A - Vitrophanie.pdf,2024-04-23,2024-04-23,0,1.0,A
DAF,docs écris,Serrurerie - Métallerie,GLF-EXE-DUM-07-SS1-TNZ-DAF-7041-A Porte Local PDL.pdf,2024-02-29,2024-02-29,0,1.0,A
DAF,docs écris,Sprinklage,ANTIGEL.pdf,2024-02-22,2024-02-22,0,1.0,A
DAF,docs écris,Sprinklage,CLAPETS.pdf,2023-06-01,2023-06-01,0,1.0,A
DAF,docs écris,Sprinklage,DEBIMETRE.pdf,2023-06-01,2023-06-01,0,1.0,A
DAF,docs écris,Sprinklage,DISCONNECTEUR.pdf,2023-06-01,2023-06-01,0,1.0,A
DAF,docs écris,Sprinklage,DUFFUSEURS SRPINKLERS.pdf,2023-06-01,2023-06-01,0,1.0,A
DAF,docs écris,Sprinklage,FILTRES.pdf,2023-06-01,2023-06-01,0,1.0,A
DAF,docs écris,Sprinklage,GANG D'ALARMES HYDRAULIQUES.pdf,2023-06-01,2023-06-01,0,1.0,A
DAF,docs écris,Sprinklage,INDICATEUR DE PASSAGE D'EAU.pdf,2023-06-01,2023-06-01,0,1.0,A
DAF,docs écris,Sprinklage,MANOMETRE ENREGISTREUR.pdf,2023-06-01,2023-06-01,0,1.0,A
DAF,docs écris,Sprinklage,MANOMETRE INDICATEUR DE PRESSION.pdf,2023-06-01,2023-06-01,0,1.0,A
DAF,docs écris,Sprinklage,POMPES.pdf,2024-02-09,2024-02-09,0,1.0,A
DAF,docs écris,Sprinklage,POSTES A EAU.pdf,2023-06-01,2023-06-01,0,1.0,A
DAF,docs écris,Sprinklage,VANNES PAPILLON.pdf,2023-06-01,2023-06-01,0,1.0,A
DAF,docs écris,Sprinklage,ÉQUIPEMENTS D'ASSEMBLAGE RAINURÉS.pdf,2023-06-01,2023-06-01,0,1.0,A
DET,docs graphiques,Aménagements Extérieurs - Parvis - Espaces verts,Carnet de détails Espaces verts _ Aménagement ext RDC.pdf,2024-01-24,2024-01-24,0,1.0,A
DET,docs graphiques,Aménagements Extérieurs - Parvis - Espaces verts,Carnet de détails Espaces verts _ Terrasses végétalisées.pdf,2024-01-24,2024-01-24,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,11 - S1.pdf,2024-01-15,2024-02-06,22,2.0,"A, B"
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,15 - S1.pdf,2024-01-15,2024-01-15,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,17 - S1.pdf,2024-01-15,2024-02-06,22,2.0,"A, B"
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL - PARKING S2.pdf,2023-12-20,2023-12-20,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL - PARKING S3.pdf,2023-12-20,2023-12-20,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL - PARKING S4.pdf,2023-12-20,2023-12-20,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL - PARKING S5.pdf,2023-12-20,2023-12-20,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL LT 01 - CTA 01 - S1.pdf,2024-01-15,2024-01-15,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL LT 02 - CTA 02 - S1.pdf,2024-01-15,2024-01-15,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL LT 04 - CTA 04 - S1.pdf,2024-01-15,2024-01-15,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL LT 05 - CTA 05 - S1.pdf,2024-01-15,2024-01-15,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL LT 06 - CTA 06 - S1.pdf,2024-01-15,2024-01-15,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL LT 07 - CTA 07 - S1.pdf,2024-01-15,2024-01-15,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL LT 08 - CTA 08 - S2.pdf,2024-01-15,2024-01-15,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL LT 09 - CTA 09 - S1.pdf,2024-01-15,2024-01-15,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL LT 10 - CTA 10 - S1.pdf,2024-01-15,2024-01-15,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL LT 12 - CTA 13 - S2.pdf,2024-01-15,2024-01-15,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL LT 13 - CTA 14 - S2.pdf,2024-01-15,2024-01-15,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL LT 17 - CPCU 01 - S1.pdf,2024-03-06,2024-03-06,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL LT 18 - CPCU 02 - S1.pdf,2024-03-06,2024-03-06,0,1.0,A
DET,docs graphiques,Chauffage - Ventilation - Climatisation - Désenfumage,PLAN DE GÉNIE CIVIL LT 19 - GROUPES FROIDS - S1.pdf,2024-03-06,2024-03-06,0,1.0,A
DET,docs graphiques,Cloisons - Doublages, MENEAU FACADE.pdf,2023-09-25,2023-09-25,0,1.0,A
DET,docs graphiques,Cloisons - Doublages,DETAIL TRAITEMENT DES CLOISONS DE COMPARTIMENTAGE SOUS STRUCTURE METALLIQUE.pdf,2023-12-05,2023-12-05,0,1.0,A
DET,docs graphiques,Electricité courants faibles,Carnet de détails.pdf,2024-02-01,2024-02-01,0,1.0,A
DET,docs graphiques,Electricité courants faibles,Carnet de zoning de détection Incendie.pdf,2023-04-21,2023-04-21,0,1.0,A
DET,docs graphiques,Electricité courants faibles,Carnet de zoning de mise en sécurité Incendie.pdf,2023-05-17,2024-03-07,295,3.0,"A, B, C"
DET,docs graphiques,Equipements de cuisine,Carnet de détails VAUCONSANT.pdf,2024-02-26,2024-02-26,0,1.0,A
DET,docs graphiques,Etanchéité,Carnet de détails des SEL (Système d'étanchéité Liquide).pdf,2023-09-20,2024-03-26,188,3.0,"A, B, C"
DET,docs graphiques,Etanchéité,Carnet de détails détanchéité R+7 et R+8.pdf,2023-09-20,2024-02-23,156,4.0,"A, B, C, E"
DET,docs graphiques,Etanchéité,Carnet de détails détanchéité RDC.pdf,2023-10-05,2023-10-05,0,1.0,A
DET,docs graphiques,Etanchéité,Carnet de détails détanchéité Toiture Terrasse.pdf,2023-09-20,2024-02-29,162,2.0,"A, B"
DET,docs graphiques,Etanchéité,Carnet de détails détanchéité du R+2 au R+6.pdf,2023-09-20,2024-03-09,171,4.0,"A, B, C, D"
DET,docs graphiques,Faux-plafonds,CARNET DE DETAILS PLAFONDS Paliers ASC.pdf,2023-10-20,2024-04-08,171,2.0,"A, B"
DET,docs graphiques,Faux-plafonds,CARNET DE DETAILS PLAFONDS.pdf,2024-03-22,2024-03-22,0,1.0,A
DET,docs graphiques,Façades,Carnet de calepinage terre-cuite.pdf,2023-09-29,2023-09-29,0,1.0,A
DET,docs graphiques,Façades,Carnet de portes.pdf,2023-12-06,2024-02-16,72,2.0,"A, B"
DET,docs graphiques,Façades,Carnet de principe bouchons acoustiques T1 - T2.pdf,2024-01-09,2024-01-09,0,1.0,A
DET,docs graphiques,Façades,Carnet de reperage BSO + Store intérieurs.pdf,2023-11-08,2023-12-15,37,2.0,"A, B"
DET,docs graphiques,Façades,Carnet de reperage vitrage - Elevation generale Attique.pdf,2023-08-28,2023-08-28,0,1.0,A
DET,docs graphiques,Façades,Carnet de reperage vitrage - Elevation generale Nord et Est.pdf,2023-08-28,2023-08-28,0,1.0,A
DET,docs graphiques,Façades,Carnet de reperage vitrage - Elevation generale Patio.pdf,2023-08-28,2023-08-28,0,1.0,A
DET,docs graphiques,Façades,Carnet de reperage vitrage - Elevation generale Sud et Ouest.pdf,2023-08-28,2024-02-14,170,4.0,"A, B, C, D"
DET,docs graphiques,Façades,Carnet de reperage vitrage - Elevation generale coursives.pdf,2023-08-28,2023-08-28,0,1.0,A
DET,docs graphiques,Façades,Carnet de reperage vitrage - Verriere.pdf,2023-08-28,2023-08-28,0,1.0,A
DET,docs graphiques,Façades,T1A-T1B - Cadre alluminium bloc vision et opaque - Details verticaux et horizontaux.pdf,2023-07-31,2024-03-06,219,3.0,"A, B, C"
DET,docs graphiques,Façades,T2A-T2B - Facade patio - Details verticaux et horizontaux.pdf,2023-07-21,2024-03-27,250,4.0,"A, B, C, D"
DET,docs graphiques,Façades,T3A - Facade socle- Details verticaux et horizontaux.pdf,2023-11-23,2024-03-12,110,2.0,"A, B"
DET,docs graphiques,Façades,T3B - Facade attique roof top (L7-L8)- Details verticaux et horizontaux.pdf,2023-11-23,2024-03-14,112,2.0,"A, B"
DET,docs graphiques,Façades,T3C - Facade hall (L2-3-4-5-6)- Details verticaux et horizontaux.pdf,2023-12-07,2023-12-07,0,1.0,A
DET,docs graphiques,Façades,T4A-T4B - Facade serres- Details verticaux et horizontaux.pdf,2023-10-20,2024-04-10,173,2.0,"A, B"
DET,docs graphiques,Façades,T5 - Halle d'entree- Details verticaux et horizontaux.pdf,2023-11-16,2024-04-18,154,2.0,"A, B"
DET,docs graphiques,Façades,T6 - Verriere de l'atrium- Details verticaux et horizontaux.pdf,2023-09-29,2024-03-28,181,3.0,"A, B, C"
DET,docs graphiques,Façades,T8A-T8B - Bardage metallique- Details verticaux et horizontaux.pdf,2024-03-18,2024-04-10,23,2.0,"A, B"
DET,docs graphiques,Façades,T9 - Bardage induit sur plaque- Details verticaux et horizontaux.pdf,2024-03-28,2024-03-28,0,1.0,A
DET,docs graphiques,Façades,Tableau des portes.pdf,2023-11-24,2023-12-19,25,2.0,"A, B"
DET,docs graphiques,Gros-uvre,"""DETAIL ENDUIT MONOCOUCHE SUR ACROTERE TOITURE TERRASSE ET",2023-11-14,2023-11-14,0,2.0,"A, B"
DET,docs graphiques,Gros-uvre,Coupes et détails charpente métallique zone 1.pdf,2023-08-24,2023-10-31,68,3.0,"A, B, C"
DET,docs graphiques,Gros-uvre,Coupes et détails charpente métallique zone 4.pdf,2023-07-13,2023-07-13,0,1.0,A
DET,docs graphiques,Gros-uvre,Coupes et détails charpente métallique zone 6.pdf,2024-02-16,2024-02-16,0,1.0,A
DET,docs graphiques,Gros-uvre,DETAIL ISOLATION THERMIQUE SUR EDICULES TOITUTRE TERRASSE.pdf,2023-11-14,2023-11-14,0,1.0,A
DET,docs graphiques,Gros-uvre,Détails divers.pdf,2024-02-12,2024-03-27,44,4.0,"A, B, C, D"
DET,docs graphiques,Gros-uvre,Plan de détail SIPOREX zone 2.pdf,2024-04-11,2024-04-11,0,1.0,A
DET,docs graphiques,Gros-uvre,Principe de réservations dans ouvrages béton.pdf,2023-07-05,2023-07-05,0,1.0,A
DET,docs graphiques,Gros-uvre,Renforts de dalles par plats carbone PHSS1 et PHSS2.pdf,2024-04-08,2024-04-08,0,1.0,A
DET,docs graphiques,Peinture,CARNET DE DETAILS PEINTURE DE SOL.pdf,2023-05-26,2023-05-26,0,1.0,A
DET,docs graphiques,Peinture,CARNET DE DETAILS PEINTURE DES PLAFONDS.pdf,2023-08-01,2023-08-01,0,1.0,A
DET,docs graphiques,Peinture,CARNET DE DETAILS PEINTURE SUR MURS.pdf,2023-08-01,2023-08-01,0,1.0,A
DET,docs graphiques,Plomberie,Carnet de détails - Demande de socles.pdf,2024-02-19,2024-02-19,0,2.0,"A, B"
DET,docs graphiques,Plomberie,Carnet de détails sanitaires type.pdf,2023-03-23,2023-05-03,41,2.0,"A, C"
DET,docs graphiques,Revêtements de sols et murs durs,GLF-EXE-DUM-11-SS1-DET-0001-A (complexe de sol vestiaire vélo SS1).pdf,2024-03-13,2024-03-13,0,1.0,A
DET,docs graphiques,Sprinklage,PLAN GUIDE GENIE CIVIL DU LOCAL SPRINKLEUR - NIVEAU SS5.pdf,2023-06-30,2023-11-20,143,4.0,"A, B, C, D"
DET,docs graphiques,Sprinklage,PLAN GUIDE GENIE CIVIL DU LOCAL SPRINKLEUR COUPES - NIV. SS5.pdf,2023-06-30,2023-11-20,143,4.0,"A, B, C, D"
ELV,docs graphiques,Façades,Elevation 01 - Nord (Place du Spectacle).pdf,2023-05-02,2024-03-25,328,4.0,"A, B, C, D"
ELV,docs graphiques,Façades,Elevation 02 - Nord Cour intérieure (Place du Spectacle).pdf,2023-05-02,2024-03-25,328,4.0,"A, B, C, D"
ELV,docs graphiques,Façades,Elevation 03 - Nord Est (Rue Michel Jazy).pdf,2023-05-02,2024-03-25,328,3.0,"A, B, C"
ELV,docs graphiques,Façades,Elevation 04 - Sud Est (Allee Gustave Eiffel).pdf,2023-05-02,2023-05-02,0,1.0,A
ELV,docs graphiques,Façades,Elevation 05 - Sud Ouest (Rue du Bateu-Lavoir).pdf,2023-05-02,2024-03-25,328,3.0,"A, B, C"
ELV,docs graphiques,Gros-uvre,Elevation charpente métallique zone 1.pdf,2023-07-07,2023-09-05,60,2.0,"A, B"
ELV,docs graphiques,Gros-uvre,Elevation charpente métallique zone 2.pdf,2023-12-26,2024-02-08,44,3.0,"A, B, C"
ELV,docs graphiques,Gros-uvre,Elevation charpente métallique zone 3.pdf,2024-01-12,2024-01-24,12,2.0,"A, C"
ELV,docs graphiques,Gros-uvre,Elevation charpente métallique zone 4.pdf,2023-08-03,2023-08-03,0,1.0,A
ELV,docs graphiques,Gros-uvre,Elevation charpente métallique zone 6.pdf,2023-11-23,2023-11-23,0,2.0,"A, B"
ELV,docs graphiques,Gros-uvre,Elevation charpente métallique zone 7.pdf,2023-06-01,2024-02-02,246,4.0,"A, B, C, D"
ELV,docs graphiques,Gros-uvre,Elévation attentes ascensoriste.pdf,2024-02-23,2024-04-11,48,4.0,"A, B, C, D"
ELV,docs graphiques,Gros-uvre,Elévation de la zone 8.pdf,2023-10-20,2023-10-20,0,1.0,A
FAU,docs écris,Reprise du radier et cuvelage,Lot 1B - Autocontroles.pdf,2024-02-12,2024-02-12,0,1.0,A
FEE,docs écris,Façades,Facade T1 - Rapport d'essai au vent sur le bardage en terre cuite.pdf,2024-02-02,2024-02-02,0,1.0,A
FEE,docs écris,Façades,Façade T1 - Rapport d'essai AEV façade et ouvrant.pdf,2024-02-02,2024-02-02,0,1.0,A
FEE,docs écris,Façades,"Façade T1 - Rapport d'essai au choc terre-cuite, garde-corps (vitrage et panneau opaque).pdf",2024-02-02,2024-02-02,0,1.0,A
LDO,docs écris,Appareils élévateurs,Liste prévisionnelle de documents KONE.pdf,2023-03-27,2023-03-27,0,1.0,A
LDO,docs écris,Equipements de cuisine,Liste prévisionnelle de documents.pdf,2023-03-08,2023-03-08,0,1.0,A
LDO,docs écris,Façades,Liste prévisionelle de documents.pdf,2023-05-22,2023-05-22,0,1.0,C
LDO,docs écris,Façades,Liste prévisionelle de documents.xlsx,2023-05-22,2023-05-22,0,1.0,A
LDO,docs écris,Façades,Liste prévisionelle des échantillons.xlsx,2023-05-22,2023-05-22,0,2.0,"A, B"
LDO,docs écris,Nacelle de nettoyage,Liste prévisionelle de documents.pdf,2023-06-29,2023-06-29,0,1.0,A
LDO,docs écris,Reprise du radier et cuvelage,LISTE PREVISIONNELLE DE DOCUMENTS.pdf,2023-07-10,2023-07-10,0,1.0,A
LDO,docs écris,Sprinklage,LISTE PRÉVISIONNELLE DES DOCUMENTS SPK.pdf,2023-06-15,2023-07-12,27,2.0,"A, B"
MQT,docs graphiques,Façades,Maquette VMU T2-T6.pdf,2023-04-26,2023-05-12,16,3.0,"A, B, C"
MTH,docs graphiques,Gros-uvre, Reconstruction Façade.pdf,2023-08-07,2023-08-07,0,1.0,A
MTH,docs graphiques,Gros-uvre,-1 local vélo.pdf,2023-08-07,2023-08-07,0,1.0,A
MTH,docs graphiques,Gros-uvre,15.pdf,2023-08-07,2023-08-07,0,1.0,A
MTH,docs graphiques,Gros-uvre,16.pdf,2023-07-26,2023-07-26,0,1.0,A
MTH,docs graphiques,Gros-uvre,DEMOLITION  VOILE DRAPEAU ZONE 5.pdf,2023-08-11,2023-08-11,0,1.0,A
MTH,docs graphiques,Gros-uvre,Etaiement file G- et 4-7.pdf,2023-08-07,2023-08-07,0,1.0,A
MTH,docs graphiques,Gros-uvre,Etaiement file G-H2 et 12.pdf,2023-08-11,2023-08-11,0,1.0,A
MTH,docs graphiques,Gros-uvre,Etaiement file J-I1 et 14-16.pdf,2023-08-07,2023-08-07,0,1.0,A
MTH,docs graphiques,Gros-uvre,INFRA - PV FILE 15.pdf,2023-08-07,2023-08-07,0,1.0,A
