PROJET;EMET;PHASE;LOT;ZONE;TYPE DE DOCUMENT;Numéro;INDICE;Libellé du document;Dernier indice;Date dépôt GED;Date de réception papier;Ajouté par;Chemin vers le fichier;Date demande visaMOEXE;Retard visaMOEXE;Date visaMOEXE;VisaMOEXE;Visa prévuMOEXE;Numéro chrono visaMOEXE;Numéro interne visaMOEXE;Commentaire visaMOEXE;Réponse commentaire visaMOEXE;Date demande visaMOE ENV;Retard visaMOE ENV;Date visaMOE ENV;VisaMOE ENV;Visa prévuMOE ENV;Numéro chrono visaMOE ENV;Numéro interne visaMOE ENV;Commentaire visaMOE ENV;Réponse commentaire visaMOE ENV;Date demande visaCOST MANAGER;Retard visaCOST MANAGER;Date visaCOST MANAGER;VisaCOST MANAGER;Visa prévuCOST MANAGER;Numéro chrono visaCOST MANAGER;Numéro interne visaCOST MANAGER;Commentaire visaCOST MANAGER;Réponse commentaire visaCOST MANAGER;Date demande visaMOE CET;Retard visaMOE CET;Date visaMOE CET;VisaMOE CET;Visa prévuMOE CET;Numéro chrono visaMOE CET;Numéro interne visaMOE CET;Commentaire visaMOE CET;Réponse commentaire visaMOE CET;Date demande visaMOE ACOUSTICIEN;Retard visaMOE ACOUSTICIEN;Date visaMOE ACOUSTICIEN;VisaMOE ACOUSTICIEN;Visa prévuMOE ACOUSTICIEN;Numéro chrono visaMOE ACOUSTICIEN;Numéro interne visaMOE ACOUSTICIEN;Commentaire visaMOE ACOUSTICIEN;Réponse commentaire visaMOE ACOUSTICIEN;Date demande visaMOE CUISINE;Retard visaMOE CUISINE;Date visaMOE CUISINE;VisaMOE CUISINE;Visa prévuMOE CUISINE;Numéro chrono visaMOE CUISINE;Numéro interne visaMOE CUISINE;Commentaire visaMOE CUISINE;Réponse commentaire visaMOE CUISINE;Date demande visaMOE AV;Retard visaMOE AV;Date visaMOE AV;VisaMOE AV;Visa prévuMOE AV;Numéro chrono visaMOE AV;Numéro interne visaMOE AV;Commentaire visaMOE AV;Réponse commentaire visaMOE AV;Date demande visaMOE IoT / BOS;Retard visaMOE IoT / BOS;Date visaMOE IoT / BOS;VisaMOE IoT / BOS;Visa prévuMOE IoT / BOS;Numéro chrono visaMOE IoT / BOS;Numéro interne visaMOE IoT / BOS;Commentaire visaMOE IoT / BOS;Réponse commentaire visaMOE IoT / BOS;Date demande visaCoordinateur SSI;Retard visaCoordinateur SSI;Date visaCoordinateur SSI;VisaCoordinateur SSI;Visa prévuCoordinateur SSI;Numéro chrono visaCoordinateur SSI;Numéro interne visaCoordinateur SSI;Commentaire visaCoordinateur SSI;Réponse commentaire visaCoordinateur SSI;Date demande visaPréventionniste;Retard visaPréventionniste;Date visaPréventionniste;VisaPréventionniste;Visa prévuPréventionniste;Numéro chrono visaPréventionniste;Numéro interne visaPréventionniste;Commentaire visaPréventionniste;Réponse commentaire visaPréventionniste;Date demande visaBureau de contrôle;Retard visaBureau de contrôle;Date visaBureau de contrôle;VisaBureau de contrôle;Visa prévuBureau de contrôle;Numéro chrono visaBureau de contrôle;Numéro interne visaBureau de contrôle;Commentaire visaBureau de contrôle;Réponse commentaire visaBureau de contrôle;Date demande visaCoordinateur SPS;Retard visaCoordinateur SPS;Date visaCoordinateur SPS;VisaCoordinateur SPS;Visa prévuCoordinateur SPS;Numéro chrono visaCoordinateur SPS;Numéro interne visaCoordinateur SPS;Commentaire visaCoordinateur SPS;Réponse commentaire visaCoordinateur SPS;Date demande visaMOE ECLAIRAGE;Retard visaMOE ECLAIRAGE;Date visaMOE ECLAIRAGE;VisaMOE ECLAIRAGE;Visa prévuMOE ECLAIRAGE;Numéro chrono visaMOE ECLAIRAGE;Numéro interne visaMOE ECLAIRAGE;Commentaire visaMOE ECLAIRAGE;Réponse commentaire visaMOE ECLAIRAGE;Date demande visaMOE PAYSAGISTE;Retard visaMOE PAYSAGISTE;Date visaMOE PAYSAGISTE;VisaMOE PAYSAGISTE;Visa prévuMOE PAYSAGISTE;Numéro chrono visaMOE PAYSAGISTE;Numéro interne visaMOE PAYSAGISTE;Commentaire visaMOE PAYSAGISTE;Réponse commentaire visaMOE PAYSAGISTE;Date demande visaMOE SECURITY-IT;Retard visaMOE SECURITY-IT;Date visaMOE SECURITY-IT;VisaMOE SECURITY-IT;Visa prévuMOE SECURITY-IT;Numéro chrono visaMOE SECURITY-IT;Numéro interne visaMOE SECURITY-IT;Commentaire visaMOE SECURITY-IT;Réponse commentaire visaMOE SECURITY-IT;Date demande visaARCHI;Retard visaARCHI;Date visaARCHI;VisaARCHI;Visa prévuARCHI;Numéro chrono visaARCHI;Numéro interne visaARCHI;Commentaire visaARCHI;Réponse commentaire visaARCHI;Date demande visaCOMMISSIONING;Retard visaCOMMISSIONING;Date visaCOMMISSIONING;VisaCOMMISSIONING;Visa prévuCOMMISSIONING;Numéro chrono visaCOMMISSIONING;Numéro interne visaCOMMISSIONING;Commentaire visaCOMMISSIONING;Réponse commentaire visaCOMMISSIONING;Date demande visaMOE CVC/PLB;Retard visaMOE CVC/PLB;Date visaMOE CVC/PLB;VisaMOE CVC/PLB;Visa prévuMOE CVC/PLB;Numéro chrono visaMOE CVC/PLB;Numéro interne visaMOE CVC/PLB;Commentaire visaMOE CVC/PLB;Réponse commentaire visaMOE CVC/PLB;Date demande visaMOE CFO/CFA/GTB;Retard visaMOE CFO/CFA/GTB;Date visaMOE CFO/CFA/GTB;VisaMOE CFO/CFA/GTB;Visa prévuMOE CFO/CFA/GTB;Numéro chrono visaMOE CFO/CFA/GTB;Numéro interne visaMOE CFO/CFA/GTB;Commentaire visaMOE CFO/CFA/GTB;Réponse commentaire visaMOE CFO/CFA/GTB;Date demande visaMOA;Retard visaMOA;Date visaMOA;VisaMOA;Visa prévuMOA;Numéro chrono visaMOA;Numéro interne visaMOA;Commentaire visaMOA;Réponse commentaire visaMOA;Column195;Column196;Column197;Column198;Column199;Column200;Column201;Column202;Column203;Column204;Column205;Column206
LED;TOP;EXE;CVC;TNZ;ANF;8301;0;LED-TOP-EXE-CVC-TNZ-ANF-8301-0-Analyse fonctionnelle CVC.pdf;;17/10/2023;;Dan Trung VO;/303 - CVC/NDC / SCHEMAS / SYNOPTIQUES;17/10/2023;;;;24/10/2023;;;;;17/10/2023;-90;22/01/2024;VSO;;1222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17/10/2023;;;;24/10/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17/10/2023;-43;06/12/2023;REF;;327;;"Yacine ALLAB :
Commentaires sur fichier en pièce jointe. Principalement il s'agit de:
1-Prévoir un tableau de synthèse qui décrit en normal et en secours, local par local (pour le process): les équipements; les conditions d'activation; les conditions de désactivation. La synthèse peut être réalisée lors de notre prochain atelier
2-Il manque les descriptions sur les régulations des équipements munis d'automates embarqués (DRV, ACL, etc). Malgré la gestion autonome par autmate embarquée, la régulation doit être décrite de manière synhtétique
3-Manque scénarios de fonctionnement dégradé (perte de com', perte de sonde, défaut) pour chaque mode de fonctionnement.";;17/10/2023;-2;25/10/2023;VAO;;200;;"Romain MAJOUR :
Tous les équipements Process ne fonctionnent pas en détente directe en mode ""normal"".
Il faut principalement utiliser le groupe froid Process en basculement, que ce soit pour l'alimentation des armoires de climatisation EG de la LAN Room et de la SERVER Room (cas 1) ou des ventilo-convecteurs des locaux IDF (cas 2).
Quand on est dans le cas 1, on a la détente directe pour les locaux IDF (DRV + unités intérieures).
Quand on est dans le cas 2, on a la détente directe pour la LAN Room et la SERVER Room (armoires de clim à détente directe + condenseur déporté).
Il faut prévoir un basculement régulier entre les 2 cas.
Dans le cas où les équipements à détente directe tombent en panne, le GF Process prend le relais dans la mesure du possible avec délestage sur le GF confort si les besoins de froid ne peuvent être assurés par le GF Process seul.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;CLE;EXE;CFA;TNZ;DAF;7011;A;Baie IOT.pdf;DI;09/02/2024;;davishen pillay;/302 - CFA-GTB/FICHES PRODUITS;09/02/2024;;;-70;16/02/2024;;;;;09/02/2024;-10;26/02/2024;VSO;;1249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;;;-70;16/02/2024;;;;;;;;;;;;;;09/02/2024;;09/02/2024;H;;664;;;;;;;;;;;;;;;;;;;;;;09/02/2024;;;-70;16/02/2024;;;;;09/02/2024;;;-70;16/02/2024;;;;;;;;;;;;;;09/02/2024;;13/02/2024;VAO;;340;;"Patrick BOUTONNET :
Attention à la mise en œuvre dans les placards et à l’accessibilité pour installer le matériel";;;;;;;;;;;;;;;;;;;;;;
LED;CLE;EXE;CFO;TNZ;FOC;3;0;Autocontrôle Lan Room et Serveur Room.pdf;DI;08/02/2024;;davishen pillay;/301 - CFO/RAPPORT D'ESSAI;08/02/2024;;;-71;15/02/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/02/2024;-56;11/04/2024;NC;;300;;;;;;;;;;;;;08/02/2024;;;-71;15/02/2024;;;;;;;;;;;;;;08/02/2024;;09/02/2024;H;;665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/02/2024;;;-71;15/02/2024;;;;;;;;;;;;;;08/02/2024;;13/02/2024;VSO;;339;;;;;;;;;;;;;;;;;;;;;;;;
LED;CLE;EXE;CFO;TNZ;FOC;2;0;Autocontrole IDF.pdf;DI;08/02/2024;;davishen pillay;/301 - CFO/RAPPORT D'ESSAI;08/02/2024;;;-71;15/02/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/02/2024;-56;11/04/2024;NC;;298;;;;;;;;;;;;;08/02/2024;;;-71;15/02/2024;;;;;;;;;;;;;;08/02/2024;;09/02/2024;H;;666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/02/2024;;;-71;15/02/2024;;;;;;;;;;;;;;08/02/2024;;13/02/2024;VSO;;337;;;;;;;;;;;;;;;;;;;;;;;;
LED;ORO;EXE;EQU;RDC;PLN;1;B;LED-ORO-EXE-EQU-RDC-PLN-0001-B - Plateforme élévatrice PMR.pdf;DI;08/02/2024;;Sophia BIHICH;/503 - PLATEFORME ELEVATRICE/PLANS & DETAILS;08/02/2024;;;-71;15/02/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/02/2024;;;-71;15/02/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/02/2024;-1;16/02/2024;VSO;;2100;;;;;;;;;;;;;;;;;;;;;;08/02/2024;;;-71;15/02/2024;;;;;;;;;;;;;;;;;;;;;;;;;
LED;ORO;EXE;EQU;RDC;PLN;1;A;LED-ORO-EXE-PLE-RDC-PLN-0001-A - Plateforme élévatrice PMR.pdf;;24/01/2024;;Sophia BIHICH;/503 - PLATEFORME ELEVATRICE/PLANS & DETAILS;24/01/2024;;;;31/01/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24/01/2024;;;;31/01/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24/01/2024;-2;02/02/2024;REF;;2082;;"Mathilde THALOUARN :
REF :
RAL 7021";;;;;;;;;;;;;;;;;;;;24/01/2024;;;;31/01/2024;;;;;;;;;;;;;;;;;;;;;;;;;
LED;SOL;EXE;RSD;R4;PLN;11;C;LED-SOL-EXE-RSD-R4-PLN-0011-C - Calepinage et détails Faïence R+4.pdf;DI;08/02/2024;;Didier BONNEVIE;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;09/02/2024;;;-70;16/02/2024;;;;;09/02/2024;;09/02/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;;09/02/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;;09/02/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;-5;21/02/2024;VAO;;2110;;"Mathilde THALOUARN :
VAO :
-Voir observations ci-jointes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;SOL;EXE;RSD;R4;PLN;11;B;Calepinage et détails Faïence R+4.pdf;;16/01/2024;;Didier BONNEVIE;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;16/01/2024;;;;23/01/2024;;;;;16/01/2024;;16/01/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;16/01/2024;;16/01/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16/01/2024;-4;26/01/2024;VAO;;2054;;"Mathilde THALOUARN :
VAO :
- Voir observations ci-jointes.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;SOL;EXE;RSD;R4;PLN;11;A;Calepinage et détails Faïence R+4.pdf;;18/09/2023;;Didier BONNEVIE;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;19/09/2023;-5;30/09/2023;VAO;;1230;;"Polycarpe ANANI :
Voir avis architecte";;19/09/2023;;19/09/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19/09/2023;;19/09/2023;F;;531;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-09-19T06:16:23+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19/09/2023;-2;27/09/2023;VAO;;1340;;"Mathilde THALOUARN :
VAO :
- Voir observations ci-jointes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;SOL;EXE;RSD;R4;PLN;11;0;LED-SOL-EXE-RSD-R4-PLN-0011-0 - Calepinage et détails Faïence R+4.pdf;;25/08/2023;;Sarah NGUYENVAN;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;25/08/2023;-17;17/09/2023;VAO;;916;;"Polycarpe ANANI :
Prendre en compte observation architecteindiquées  sur plan.";;25/08/2023;;25/08/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/08/2023;;;;01/09/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12/09/2023;VAO;;1106;;"Mathilde THALOUARN :
VAO :
- Voir observations ci-jointes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"EXE
25/08/2023
ARCHI -> VAO
Mathilde THALOUARN :
VAO :
- Erreur dans la côte - 120 au lieu de 130
- Principe à confirmer sur site pour chaque sanitaire au moment de la pose avec la MOE Archi";;;;;;;;;;;
LED;SOL;EXE;RSD;3ES;PLN;10;C;LED-SOL-EXE-RSD-3ES-PLN-0010-C - Calepinage et détails Faïence R3ES.pdf;DI;08/02/2024;;Didier BONNEVIE;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;09/02/2024;;;-70;16/02/2024;;;;;09/02/2024;;09/02/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;;09/02/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;;09/02/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;-5;21/02/2024;REF;;2111;;"Mathilde THALOUARN :
REF:
-Voir observations ci-jointes";"Didier BONNEVIE :
Les carreaux sont tous égaux dans leur relief";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;SOL;EXE;RSD;3ES;PLN;10;B;Calepinage et détails Faïence R+3 ES.pdf;;16/01/2024;;Didier BONNEVIE;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;16/01/2024;;;;23/01/2024;;;;;16/01/2024;;16/01/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;16/01/2024;;16/01/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16/01/2024;;;;23/01/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16/01/2024;-4;26/01/2024;REF;;2055;;"Mathilde THALOUARN :
REF
- Voir observations ci-jointes.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;SOL;EXE;RSD;3ES;PLN;10;0;LED-SOL-EXE-RSD-3ES-PLN-0010-0 - Calepinage et détails Faïence R3ES.pdf;;25/08/2023;;Sarah NGUYENVAN;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;25/08/2023;-17;17/09/2023;VAO;;918;;"Polycarpe ANANI :
Prendre en compte observation architecteindiquées  sur plan.";;25/08/2023;;25/08/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/08/2023;-18;19/09/2023;F;;500;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-08-25T08:44:51+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/08/2023;-12;12/09/2023;VAO;;1101;;"Mathilde THALOUARN :
VAO :
- Voir observations ci-jointes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;SOL;EXE;RSD;R3;PLN;9;C;LED-SOL-EXE-RSD-R3-PLN-0009-C - Calepinage et détails Faïence R+3.pdf;DI;08/02/2024;;Didier BONNEVIE;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;09/02/2024;;;-70;16/02/2024;;;;;09/02/2024;;09/02/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;;09/02/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;;09/02/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;-5;21/02/2024;REF;;2112;;"Mathilde THALOUARN :
REF :
- Voir observations ci-jointes.";"Didier BONNEVIE :
Les carreaux sont tous égaux dans leur relief";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;SOL;EXE;RSD;R3;PLN;9;B;Calepinage et détails Faïence R+3.pdf;;16/01/2024;;Didier BONNEVIE;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;16/01/2024;;;;23/01/2024;;;;;16/01/2024;;16/01/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;16/01/2024;;16/01/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16/01/2024;;;;23/01/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16/01/2024;-4;26/01/2024;REF;;2056;;"Mathilde THALOUARN :
REF
- Voir observations ci-jointes.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;SOL;EXE;RSD;R3;PLN;9;A;Calepinage et détails Faïence R+3.pdf;;18/09/2023;;Didier BONNEVIE;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;19/09/2023;-5;30/09/2023;VAO;;1231;;"Polycarpe ANANI :
Voir avis architecte";;19/09/2023;;19/09/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19/09/2023;;19/09/2023;F;;502;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-09-19T06:16:40+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27/09/2023;VAO;;1336;;"Mathilde THALOUARN :
VAO :
- Voir observations ci-jointes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"EXE
19/09/2023
ARCHI -> VAO
Mathilde THALOUARN :
VAO :
- Voir observations ci-jointes";;;;;;;;;;;
LED;SOL;EXE;RSD;R3;PLN;9;0;LED-SOL-EXE-RSD-R3-PLN-0009-0 - Calepinage et détails Faïence R+3.pdf;;25/08/2023;;Sarah NGUYENVAN;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;25/08/2023;-17;17/09/2023;VAO;;917;;"Polycarpe ANANI :
Prendre en compte observation architecteindiquées  sur plan.";;25/08/2023;;25/08/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/08/2023;;;;01/09/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/08/2023;-12;12/09/2023;VAO;;1100;;"Mathilde THALOUARN :
VAO :
- Voir observations ci-jointes.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;SOL;EXE;RSD;2ES;PLN;8;C;LED-SOL-EXE-RSD-2ES-PLN-0008-C - Calepinage et détails Faïence R2ES.pdf;DI;08/02/2024;;Didier BONNEVIE;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;09/02/2024;;;-70;16/02/2024;;;;;09/02/2024;;09/02/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;;09/02/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;;09/02/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;-5;21/02/2024;VAO;;2113;;"Mathilde THALOUARN :
VAO :
-Voir observations ci-jointes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;SOL;EXE;RSD;2ES;PLN;8;B;Calepinage et détails Faïence R+2 ES.pdf;;16/01/2024;;Didier BONNEVIE;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;16/01/2024;;;;23/01/2024;;;;;16/01/2024;;16/01/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;16/01/2024;;16/01/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16/01/2024;;;;23/01/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16/01/2024;-4;26/01/2024;REF;;2057;;"Mathilde THALOUARN :
REF
- Voir observations ci-jointes.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;SOL;EXE;RSD;2ES;PLN;8;A;Calepinage et détails Faïence R+2 ES.pdf;;18/09/2023;;Didier BONNEVIE;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;19/09/2023;-5;30/09/2023;VAO;;1232;;"Polycarpe ANANI :
Voir avis architecte";;19/09/2023;;19/09/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19/09/2023;;19/09/2023;F;;550;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-09-19T06:16:35+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27/09/2023;VAO;;1337;;"Mathilde THALOUARN :
VAO :
- Voir observations ci-jointes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"EXE
19/09/2023
ARCHI -> VAO
Mathilde THALOUARN :
VAO :
- Voir observations ci-jointes";;;;;;;;;;;
LED;SOL;EXE;RSD;2ES;PLN;8;0;LED-SOL-EXE-RSD-2ES-PLN-0008-0 - Calepinage et détails Faïence R2ES.pdf;;25/08/2023;;Sarah NGUYENVAN;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;25/08/2023;-17;17/09/2023;VAO;;920;;"Polycarpe ANANI :
Prendre en compte observation architecteindiquées  sur plan.";;25/08/2023;;25/08/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/08/2023;;;;01/09/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/08/2023;-12;12/09/2023;VAO;;1102;;"Mathilde THALOUARN :
VAO :
- Voir observations ci-jointes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;SOL;EXE;RSD;R2;PLN;7;C;LED-SOL-EXE-RSD-R2-PLN-0007-C - Calepinage et détails Faïence R2.pdf;DI;08/02/2024;;Didier BONNEVIE;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;09/02/2024;;;-70;16/02/2024;;;;;09/02/2024;;09/02/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;;09/02/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;;09/02/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;-6;21/02/2024;VAO;;2114;;"Mathilde THALOUARN :
VAO :
- Voir observations ci-jointes.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;SOL;EXE;RSD;R2;PLN;7;B;Calepinage et détails Faïence R+2.pdf;;16/01/2024;;Didier BONNEVIE;/404 - SOLS & MURAUX DURS/PLANS & DETAILS CARRELAGE;16/01/2024;;;;23/01/2024;;;;;16/01/2024;;16/01/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;16/01/2024;;16/01/2024;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16/01/2024;;;;23/01/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16/01/2024;-4;26/01/2024;REF;;2058;;"Mathilde THALOUARN :
REF
- Voir observations ci-jointes.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
