PROJET;PHASE;EMET;LOT;LOT1;NIVEAU;ZONE;TYPE DE DOCUMENT;Numéro;INDICE;Libellé du document;Dernier indice;Date dépôt GED;Date de réception papier;Ajouté par;Chemin vers le fichier;Commentaire libre;Réponse commentaire libre;Délai de Réémission;Date demande visaCSSI;Retard visaCSSI;Date visaCSSI;VisaCSSI;Visa prévuCSSI;Numéro chrono visaCSSI;Numéro interne visaCSSI;Commentaire visaCSSI;Réponse commentaire visaCSSI;Date demande visaMOEX - EGIS;Retard visaMOEX - EGIS;Date visaMOEX - EGIS;VisaMOEX - EGIS;Visa prévuMOEX - EGIS;Numéro chrono visaMOEX - EGIS;Numéro interne visaMOEX - EGIS;Commentaire visaMOEX - EGIS;Réponse commentaire visaMOEX - EGIS;Date demande visaARC - ATELIERS 115;Retard visaARC - ATELIERS 115;Date visaARC - ATELIERS 115;VisaARC - ATELIERS 115;Visa prévuARC - ATELIERS 115;Numéro chrono visaARC - ATELIERS 115;Numéro interne visaARC - ATELIERS 115;Commentaire visaARC - ATELIERS 115;Réponse commentaire visaARC - ATELIERS 115;Date demande visaDECORATEUR - SAGUEZ;Retard visaDECORATEUR - SAGUEZ;Date visaDECORATEUR - SAGUEZ;VisaDECORATEUR - SAGUEZ;Visa prévuDECORATEUR - SAGUEZ;Numéro chrono visaDECORATEUR - SAGUEZ;Numéro interne visaDECORATEUR - SAGUEZ;Commentaire visaDECORATEUR - SAGUEZ;Réponse commentaire visaDECORATEUR - SAGUEZ;Date demande visaPAYSAGISTE - MUGO;Retard visaPAYSAGISTE - MUGO;Date visaPAYSAGISTE - MUGO;VisaPAYSAGISTE - MUGO;Visa prévuPAYSAGISTE - MUGO;Numéro chrono visaPAYSAGISTE - MUGO;Numéro interne visaPAYSAGISTE - MUGO;Commentaire visaPAYSAGISTE - MUGO;Réponse commentaire visaPAYSAGISTE - MUGO;Date demande visaBET FACADES - ELIOTH;Retard visaBET FACADES - ELIOTH;Date visaBET FACADES - ELIOTH;VisaBET FACADES - ELIOTH;Visa prévuBET FACADES - ELIOTH;Numéro chrono visaBET FACADES - ELIOTH;Numéro interne visaBET FACADES - ELIOTH;Commentaire visaBET FACADES - ELIOTH;Réponse commentaire visaBET FACADES - ELIOTH;Date demande visaBET STRUCTURE - TERRELL;Retard visaBET STRUCTURE - TERRELL;Date visaBET STRUCTURE - TERRELL;VisaBET STRUCTURE - TERRELL;Visa prévuBET STRUCTURE - TERRELL;Numéro chrono visaBET STRUCTURE - TERRELL;Numéro interne visaBET STRUCTURE - TERRELL;Commentaire visaBET STRUCTURE - TERRELL;Réponse commentaire visaBET STRUCTURE - TERRELL;Date demande visaBET POLLUTION DES SOLS - GINGER;Retard visaBET POLLUTION DES SOLS - GINGER;Date visaBET POLLUTION DES SOLS - GINGER;VisaBET POLLUTION DES SOLS - GINGER;Visa prévuBET POLLUTION DES SOLS - GINGER;Numéro chrono visaBET POLLUTION DES SOLS - GINGER;Numéro interne visaBET POLLUTION DES SOLS - GINGER;Commentaire visaBET POLLUTION DES SOLS - GINGER;Réponse commentaire visaBET POLLUTION DES SOLS - GINGER;Date demande visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Retard visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Date visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;VisaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Visa prévuBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Numéro chrono visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Numéro interne visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Commentaire visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Réponse commentaire visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Date demande visaBET  FLUIDES - PROJEX;Retard visaBET  FLUIDES - PROJEX;Date visaBET  FLUIDES - PROJEX;VisaBET  FLUIDES - PROJEX;Visa prévuBET  FLUIDES - PROJEX;Numéro chrono visaBET  FLUIDES - PROJEX;Numéro interne visaBET  FLUIDES - PROJEX;Commentaire visaBET  FLUIDES - PROJEX;Réponse commentaire visaBET  FLUIDES - PROJEX;Date demande visaBET CUISINES - CONVERGENCE;Retard visaBET CUISINES - CONVERGENCE;Date visaBET CUISINES - CONVERGENCE;VisaBET CUISINES - CONVERGENCE;Visa prévuBET CUISINES - CONVERGENCE;Numéro chrono visaBET CUISINES - CONVERGENCE;Numéro interne visaBET CUISINES - CONVERGENCE;Commentaire visaBET CUISINES - CONVERGENCE;Réponse commentaire visaBET CUISINES - CONVERGENCE;Date demande visaBET ACOUSTIQUE - STUDIO FA;Retard visaBET ACOUSTIQUE - STUDIO FA;Date visaBET ACOUSTIQUE - STUDIO FA;VisaBET ACOUSTIQUE - STUDIO FA;Visa prévuBET ACOUSTIQUE - STUDIO FA;Numéro chrono visaBET ACOUSTIQUE - STUDIO FA;Numéro interne visaBET ACOUSTIQUE - STUDIO FA;Commentaire visaBET ACOUSTIQUE - STUDIO FA;Réponse commentaire visaBET ACOUSTIQUE - STUDIO FA;Date demande visaCONTROLEUR TECHNIQUE - SOCOTEC;Retard visaCONTROLEUR TECHNIQUE - SOCOTEC;Date visaCONTROLEUR TECHNIQUE - SOCOTEC;VisaCONTROLEUR TECHNIQUE - SOCOTEC;Visa prévuCONTROLEUR TECHNIQUE - SOCOTEC;Numéro chrono visaCONTROLEUR TECHNIQUE - SOCOTEC;Numéro interne visaCONTROLEUR TECHNIQUE - SOCOTEC;Commentaire visaCONTROLEUR TECHNIQUE - SOCOTEC;Réponse commentaire visaCONTROLEUR TECHNIQUE - SOCOTEC;Date demande visaAMO ENVIRONNEMENT - GREENAFFAIR;Retard visaAMO ENVIRONNEMENT - GREENAFFAIR;Date visaAMO ENVIRONNEMENT - GREENAFFAIR;VisaAMO ENVIRONNEMENT - GREENAFFAIR;Visa prévuAMO ENVIRONNEMENT - GREENAFFAIR;Numéro chrono visaAMO ENVIRONNEMENT - GREENAFFAIR;Numéro interne visaAMO ENVIRONNEMENT - GREENAFFAIR;Commentaire visaAMO ENVIRONNEMENT - GREENAFFAIR;Réponse commentaire visaAMO ENVIRONNEMENT - GREENAFFAIR;Date demande visaAMO COMMISSIONNING - GREENAFFAIR;Retard visaAMO COMMISSIONNING - GREENAFFAIR;Date visaAMO COMMISSIONNING - GREENAFFAIR;VisaAMO COMMISSIONNING - GREENAFFAIR;Visa prévuAMO COMMISSIONNING - GREENAFFAIR;Numéro chrono visaAMO COMMISSIONNING - GREENAFFAIR;Numéro interne visaAMO COMMISSIONNING - GREENAFFAIR;Commentaire visaAMO COMMISSIONNING - GREENAFFAIR;Réponse commentaire visaAMO COMMISSIONNING - GREENAFFAIR;Date demande visaCSPS - SOCOTEC;Retard visaCSPS - SOCOTEC;Date visaCSPS - SOCOTEC;VisaCSPS - SOCOTEC;Visa prévuCSPS - SOCOTEC;Numéro chrono visaCSPS - SOCOTEC;Numéro interne visaCSPS - SOCOTEC;Commentaire visaCSPS - SOCOTEC;Réponse commentaire visaCSPS - SOCOTEC;Column163;Column164;Column165;Column166;Column167;Column168
GLF;EXE;DUM;Gros-œuvre;01A;SS3;A;PFE;3032;D;Carnet de ferraillage zone 2  : PH SS3.pdf;;08/12/2023;;edouard plard;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;08/12/2023;;29/12/2023;VAO;;1421;;"Ben MOTINGEA :
Sous réserve prise en compte besoins de passage de synthèse technique";;08/12/2023;-21;12/01/2024;NC;;1177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/12/2023;;22/12/2023;VSO;;608;Visa N°41;"Luca GIULIANI :
cf. pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/12/2023;-20;11/01/2024;NC;;1587;;;;08/12/2023;-27;18/01/2024;F;;751;;"Visa SOCOTEC :
Emetteur : Aziz ZIR
Date : 2023-12-08T15:27:06+00:00
Avis : Favorable
Commentaire : Les différentes dispositions techniques figurant sur les documents cités ci-dessus n’appellent aucune remarque de notre part au regard de l’examen effectué dans le cadre de nos différentes missions et de notre analyse des risques de l’ouvrage à construire et sous réserve du respect des règles de l’art (DTU, Avis technique, Règles professionnelles etc.). A noter que les visas et les éventuelles remarques formulées par les maîtrises d’œuvre (architectural et / ou technique) seront à prendre en compte bien que non reprises dans cette fiche.
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;SS3;A;PFE;3032;C;Carnet de ferraillage zone 2  : PH SS3.pdf;;02/11/2023;;edouard plard;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;02/11/2023;;23/11/2023;VAO;;1208;;"Ben MOTINGEA :
Prendre en compte le visa TERRELL";;02/11/2023;-5;21/11/2023;NC;;948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02/11/2023;-1;17/11/2023;VAO;;536;Visa N°35;"Luca GIULIANI :
cf. pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02/11/2023;;15/11/2023;NC;;1209;;;;02/11/2023;-63;18/01/2024;F;;1093;;"Visa SOCOTEC :
Emetteur : Aziz ZIR
Date : 2023-11-02T17:19:59+00:00
Avis : Favorable
Commentaire : Les différentes dispositions techniques figurant sur les documents cités ci-dessus n’appellent aucune remarque de notre part au regard de l’examen effectué dans le cadre de nos différentes missions et de notre analyse des risques de l’ouvrage à construire et sous réserve du respect des règles de l’art (DTU, Avis technique, Règles professionnelles etc.). A noter que les visas et les éventuelles remarques formulées par les maîtrises d’œuvre (architectural et / ou technique) seront à prendre en compte bien que non reprises dans cette fiche.
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;SS3;A;PFE;3032;B;Carnet de ferraillage zone 2  : PH SS3.pdf;;06/10/2023;;edouard plard;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;06/10/2023;;;;27/10/2023;;;;;06/10/2023;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;06/10/2023;-5;25/10/2023;VAO;;525;Visa N°33;"Luca GIULIANI :
cf. pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;06/10/2023;;09/10/2023;NC;;1052;;;;06/10/2023;-90;18/01/2024;F;;1056;;"Visa SOCOTEC :
Emetteur : Aziz ZIR
Date : 2023-10-06T15:47:19+00:00
Avis : Favorable
Commentaire : Les différentes dispositions techniques figurant sur les documents cités ci-dessus n’appellent aucune remarque de notre part au regard de l’examen effectué dans le cadre de nos différentes missions et de notre analyse des risques de l’ouvrage à construire et sous réserve du respect des règles de l’art (DTU, Avis technique, Règles professionnelles etc.). A noter que les visas et les éventuelles remarques formulées par les maîtrises d’œuvre (architectural et / ou technique) seront à prendre en compte bien que non reprises dans cette fiche.
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;SS3;A;PFE;3032;A;Carnet de ferraillage zone 2  : PH SS3.pdf;;26/06/2023;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;26/06/2023;-40;25/08/2023;VAO;;672;;"Ben MOTINGEA :
-Prendre en compte visa TERRELL
-Sous réserve prise en compte besoins de passage de synthèse technique";;26/06/2023;;;;10/07/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26/06/2023;-9;18/07/2023;VAO;;254;Visa N°12;"Luca GIULIANI :
cf. pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26/06/2023;;30/06/2023;NC;;621;;;;26/06/2023;-193;18/01/2024;F;;1033;;"Visa SOCOTEC :
Emetteur : Aziz ZIR
Date : 2023-06-26T07:58:31+00:00
Avis : Favorable
Commentaire : Les différentes dispositions techniques figurant sur les documents cités ci-dessus n’appellent aucune remarque de notre part au regard de l’examen effectué dans le cadre de nos différentes missions et de notre analyse des risques de l’ouvrage à construire et sous réserve du respect des règles de l’art (DTU, Avis technique, Règles professionnelles etc.). A noter que les visas et les éventuelles remarques formulées par les maîtrises d’œuvre (architectural et / ou technique) seront à prendre en compte bien que non reprises dans cette fiche.
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;SS2;A;PFE;3042;F;Carnet de ferraillage zone 2  : PH SS2.pdf;DI;09/02/2024;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;2;;;;;;;;;;09/02/2024;;28/02/2024;VAO;;2049;;"Ben MOTINGEA :
-Prendre en compte le visa de TERRELL
-Sous réserve prise en compte besoin de passage de la synthèse technique";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;;22/02/2024;VAO;;780;Visa N°47;"Luca GIULIANI :
cf. pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/02/2024;;;-63;23/02/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;SS2;A;PFE;3042;E;Carnet de ferraillage zone 2  : PH SS2.pdf;;21/12/2023;;Sylvain BRE;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;21/12/2023;-26;06/02/2024;VAO;;1680;;"Ben MOTINGEA :
-Répondre aux observations du visa de PROJEX
-Sous réserve prise en compte besoins de synthèse technique";;21/12/2023;-8;12/01/2024;NC;;1174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21/12/2023;-28;31/01/2024;VAO;;655;Visa N°43;"Luca GIULIANI :
cf. pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21/12/2023;-8;11/01/2024;NC;;1585;;;;21/12/2023;-14;18/01/2024;F;;991;;"Visa SOCOTEC :
Emetteur : Aziz ZIR
Date : 2023-12-21T08:59:01+00:00
Avis : Favorable
Commentaire : Les différentes dispositions techniques figurant sur les documents cités ci-dessus n’appellent aucune remarque de notre part au regard de l’examen effectué dans le cadre de nos différentes missions et de notre analyse des risques de l’ouvrage à construire et sous réserve du respect des règles de l’art (DTU, Avis technique, Règles professionnelles etc.). A noter que les visas et les éventuelles remarques formulées par les maîtrises d’œuvre (architectural et / ou technique) seront à prendre en compte bien que non reprises dans cette fiche.
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;SS2;A;PFE;3042;C;Carnet de ferraillage zone 2  : PH SS2.pdf;;08/12/2023;;edouard plard;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;08/12/2023;;;;29/12/2023;;;;;08/12/2023;;;;22/12/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/12/2023;;;;22/12/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/12/2023;;;;22/12/2023;;;;;08/12/2023;-27;18/01/2024;F;;919;;"Visa SOCOTEC :
Emetteur : Aziz ZIR
Date : 2023-12-08T15:26:39+00:00
Avis : Favorable
Commentaire : Les différentes dispositions techniques figurant sur les documents cités ci-dessus n’appellent aucune remarque de notre part au regard de l’examen effectué dans le cadre de nos différentes missions et de notre analyse des risques de l’ouvrage à construire et sous réserve du respect des règles de l’art (DTU, Avis technique, Règles professionnelles etc.). A noter que les visas et les éventuelles remarques formulées par les maîtrises d’œuvre (architectural et / ou technique) seront à prendre en compte bien que non reprises dans cette fiche.
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;SS2;A;PFE;3042;B;Carnet de ferraillage zone 2  : PH SS2.pdf;;20/10/2023;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;20/10/2023;-24;04/12/2023;VAO;;1225;;"Ben MOTINGEA :
-Répondre au visa TERRELL
-Sous réserve prise en compte besoins de synthèse technique";;20/10/2023;-18;21/11/2023;NC;;960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;-25;28/11/2023;VAO;;594;Visa N°38;"Luca GIULIANI :
cf. pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;-12;15/11/2023;NC;;1216;;;;20/10/2023;-76;18/01/2024;F;;885;;"Visa SOCOTEC :
Emetteur : Aziz ZIR
Date : 2023-10-20T14:19:02+00:00
Avis : Favorable
Commentaire : Les différentes dispositions techniques figurant sur les documents cités ci-dessus n’appellent aucune remarque de notre part au regard de l’examen effectué dans le cadre de nos différentes missions et de notre analyse des risques de l’ouvrage à construire et sous réserve du respect des règles de l’art (DTU, Avis technique, Règles professionnelles etc.). A noter que les visas et les éventuelles remarques formulées par les maîtrises d’œuvre (architectural et / ou technique) seront à prendre en compte bien que non reprises dans cette fiche.
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;SS2;A;PFE;3042;A;Carnet de ferraillage zone 2  : PH SS2.pdf;;06/10/2023;;edouard plard;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;06/10/2023;;;;27/10/2023;;;;;06/10/2023;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;06/10/2023;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;06/10/2023;;09/10/2023;NC;;1051;;;;06/10/2023;-90;18/01/2024;F;;892;;"Visa SOCOTEC :
Emetteur : Aziz ZIR
Date : 2023-10-06T15:49:19+00:00
Avis : Favorable
Commentaire : Les différentes dispositions techniques figurant sur les documents cités ci-dessus n’appellent aucune remarque de notre part au regard de l’examen effectué dans le cadre de nos différentes missions et de notre analyse des risques de l’ouvrage à construire et sous réserve du respect des règles de l’art (DTU, Avis technique, Règles professionnelles etc.). A noter que les visas et les éventuelles remarques formulées par les maîtrises d’œuvre (architectural et / ou technique) seront à prendre en compte bien que non reprises dans cette fiche.
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;TNX;B;PLN;7005;C;Plan de calepinage des bacs zone 5.pdf;DI;08/02/2024;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;08/02/2024;;26/02/2024;VSO;;2030;;;;08/02/2024;;08/02/2024;NC;;1697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/02/2024;-1;22/02/2024;VSO;;786;Visa N°47;"Luca GIULIANI :
cf. pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/03/2024;;07/03/2024;PI;;;;;;08/02/2024;;;-64;22/02/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;TNX;B;PLN;7005;A;Plan de calepinage des bacs zone 5.dwg;;09/01/2024;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;09/01/2024;;;;30/01/2024;;;;;09/01/2024;;;;23/01/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/01/2024;-8;31/01/2024;VAO;;663;Visa N°43;"Luca GIULIANI :
cf. pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/01/2024;;11/01/2024;NC;;1473;;;;09/01/2024;;;;23/01/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;TNX;A;ELV;5002;C;Elevation charpente métallique zone 2.pdf;DI;08/02/2024;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;08/02/2024;;22/02/2024;VAOB;;1997;;"Ben MOTINGEA :
-Sous réserve avis SOCOTEC
-Répondre aux observations bloquantes du visa de TERRELL
-Prendre en compte le VISA A115
-Coordination à effectuer avec KONE notamment sur les fixations des ascenseurs y compris portes";;08/02/2024;;21/02/2024;VAO;;1793;;"Nicolas VIGNAU :
Voir visa EXE_A115_GO_VISA_01A-49-C ci-joint.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/02/2024;;19/02/2024;VAOB;;728;Visa N°46;"Luca GIULIANI :
cf. pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/02/2024;-19;12/03/2024;NC;;1753;;;;08/02/2024;;;-64;22/02/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;TNX;A;ELV;5002;B;Elevation charpente métallique zone 2.dwg;;25/01/2024;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;25/01/2024;;;;15/02/2024;;;;;25/01/2024;;06/02/2024;VAO;;1687;;"Dalila TOULMOUTINE :
Voir Visa EXE_A115_GO_VISA_01A-49-B, ci-joint";;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/01/2024;;;;08/02/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/01/2024;;02/02/2024;NC;;1655;;;;25/01/2024;;;;08/02/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;TNX;A;ELV;5002;A;Elevation charpente métallique zone 2.dwg;;26/12/2023;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;26/12/2023;;;;16/01/2024;;;;;26/12/2023;-15;23/01/2024;VAO;;1577;;"Dalila TOULMOUTINE :
Voir Visa EXE_A115_GO_VISA_01A-49-A ci-joint";;;;;;;;;;;;;;;;;;;;;;;;;;;;;26/12/2023;;;;09/01/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26/12/2023;-3;11/01/2024;NC;;1507;;;;26/12/2023;;;;09/01/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;LEF;Chauffage - Ventilation - Climatisation - Désenfumage;14;RDC;TZN;PRE;4000;G;PLAN DE RÉSERVATIONS CVCD - REZ-DE-CHAUSSÉE.pdf;DI;08/02/2024;;Goodlife LEFORT FRANCHETEAU;/01 - DOCUMENTS D'EXECUTION/Lot 14 - Chauffage - Ventilation - Climatisation - Désenfumage/Pièces graphiques;;;40;08/02/2024;;;-64;22/02/2024;;;;;08/02/2024;;08/02/2024;VAO;;1730;;"Ben MOTINGEA :
Les réservations sont à confirmer en synthèse technique en lien avec la structure";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/02/2024;;;-64;22/02/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;LEF;Chauffage - Ventilation - Climatisation - Désenfumage;14;RDC;TZN;PRE;4000;F;PLAN DE RÉSERVATIONS CVCD - REZ-DE-CHAUSSÉE.pdf;;15/12/2023;;Goodlife LEFORT FRANCHETEAU;/01 - DOCUMENTS D'EXECUTION/Lot 14 - Chauffage - Ventilation - Climatisation - Désenfumage/Pièces graphiques;;;;15/12/2023;;;;29/12/2023;;;;;15/12/2023;;29/12/2023;VAO;;1513;;"Ben MOTINGEA :
Les réservations sont à confirmer en synthèse technique en lien avec la structure";;15/12/2023;-14;12/01/2024;NC;;1259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15/12/2023;-6;03/01/2024;NC;;970;;;;;;;;;;;;;15/12/2023;-14;11/01/2024;NC;;1439;;;;15/12/2023;;;;29/12/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;LEF;Chauffage - Ventilation - Climatisation - Désenfumage;14;RDC;TZN;PRE;4000;E;PLAN DE RÉSERVATIONS CVCD - REZ-DE-CHAUSSÉE.pdf;;05/12/2023;;Goodlife LEFORT FRANCHETEAU;/01 - DOCUMENTS D'EXECUTION/Lot 14 - Chauffage - Ventilation - Climatisation - Désenfumage/Pièces graphiques;;;;05/12/2023;;;;19/12/2023;;;;;05/12/2023;;;;26/12/2023;;;;;05/12/2023;;;;19/12/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/12/2023;;;;19/12/2023;;;;;;;;;;;;;;05/12/2023;;;;19/12/2023;;;;;05/12/2023;;;;19/12/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;LEF;Chauffage - Ventilation - Climatisation - Désenfumage;14;RDC;TZN;PRE;4000;D;PLAN DE RÉSERVATIONS CVCD - REZ-DE-CHAUSSÉE.pdf;;21/08/2023;;Goodlife LEFORT FRANCHETEAU;/01 - DOCUMENTS D'EXECUTION/Lot 14 - Chauffage - Ventilation - Climatisation - Désenfumage/Pièces graphiques;;;;21/08/2023;;;;04/09/2023;;;;;21/08/2023;-42;23/10/2023;VAO;;1048;;"Ben MOTINGEA :
Les réservations sont à confirmer en synthèse technique en lien avec la structure";;21/08/2023;;;;04/09/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21/08/2023;;23/08/2023;NC;;615;;;;;;;;;;;;;21/08/2023;;29/08/2023;NC;;750;;"Jérôme FALALA :
Pas de visa acoustique sur les plans de réservation";;21/08/2023;;;;04/09/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;LEF;Chauffage - Ventilation - Climatisation - Désenfumage;14;RDC;TZN;PRE;4000;C;PLAN DE RÉSERVATIONS CVCD - REZ-DE-CHAUSSÉE.pdf;;11/07/2023;;Goodlife LEFORT FRANCHETEAU;/01 - DOCUMENTS D'EXECUTION/Lot 14 - Chauffage - Ventilation - Climatisation - Désenfumage/Pièces graphiques;;;;11/07/2023;;;;25/07/2023;;;;;11/07/2023;-8;08/08/2023;VAO;;539;;"Ben MOTINGEA :
Les réservations sont à confirmer en synthèse technique en lien avec la structure.";;11/07/2023;;;;25/07/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11/07/2023;-22;16/08/2023;NC;;561;;;;;;;;;;;;;11/07/2023;;12/07/2023;NC;;698;;;;11/07/2023;;19/07/2023;HM;;233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
